Time,H_ppm
2.2929221125808564e-13,0.6715903290063003
2.2931514047921147e-09,0.6715895659534017
2.522237253060068e-08,0.6715819354822442
9.882387221686498e-08,0.6715574426918351
2.569896626857147e-07,0.6715048119541441
5.532929620684885e-07,0.6714062260781913
1.082046893965368e-06,0.6712303352626652
2.0132352510139156e-06,0.670920686015438
3.6874946482805017e-06,0.6703643017364121
7.456555186712692e-06,0.6691134681369104
1.1225615725144882e-05,0.6678649693056318
1.4994676263577071e-05,0.6666188011680838
1.876373680200926e-05,0.6653749594669957
2.5711701825303258e-05,0.6630881174347064
3.2659666848597257e-05,0.6608091406337863
3.960763187189125e-05,0.6585380022059459
4.655559689518525e-05,0.6562746744188407
5.350356191847924e-05,0.6540191298792988
6.60925882444325e-05,0.6499520466281159
8.544889390695825e-05,0.6437479999144801
0.000104805199569484,0.6376032063419114
0.00012416150523200973,0.6315170977001376
0.00014351781089453548,0.6254891132304529
0.00016287411655706123,0.6195186986095761
0.00018223042221958698,0.6136053045409167
0.00020158672788211273,0.6077483864110154
0.00023584570955805038,0.5975189273599717
0.00027010469123398803,0.587461744735516
0.0003043636729099257,0.5775739359876602
0.00033862265458586334,0.5678526479410989
0.0004023499692605625,0.5502028688067636
0.00046607728393526166,0.5331019888645261
0.0005298045986099608,0.5165329352660092
0.0005935319132846599,0.5004791657847627
0.0006572592279593591,0.48492465172473437
0.0007209865426340582,0.46985386282923
0.0007847138573087573,0.45525175237157434
0.0008484411719834565,0.44110374211954795
0.0009329382163270719,0.4230208033225583
0.0010174352606706874,0.4056796739902531
0.001101932305014303,0.38904992014396333
0.0011864293493579186,0.3731023546011987
0.0012709263937015342,0.35780898590266663
0.0013554234380451498,0.34314297189650933
0.0014399204823887653,0.32907857365161863
0.0015927598827085976,0.3050880477916336
0.00174720270842854,0.28262347334962556
0.0018607007625128437,0.2671770087704294
0.0019741988165971475,0.2525755714008626
0.0020876968706814514,0.23877292940674505
0.0023168041461884507,0.21316871981039323
0.002442117040617395,0.20034670030714247
0.0025674299350463394,0.1882968814421971
0.0026927428294752837,0.1769727600850707
0.002818055723904228,0.16633063178891572
0.0029433686183331725,0.15632941923299312
0.003068681512762117,0.14693051839385468
