Time,H_ppm
2.2916690462219413e-13,0.793653174534171
2.2918982131265636e-09,0.793652413062384
2.5208588675345978e-08,0.7936447983932253
1.0322046388113466e-07,0.7936188774627607
2.7404532168445563e-07,0.7935621205812593
5.962128472352295e-07,0.7934550908072993
1.1724795384313688e-06,0.7932636807186197
2.187779609855321e-06,0.7929265555993142
4.0088195981168454e-06,0.7923222475451109
7.977470081002044e-06,0.7910068543428431
1.1946120563887243e-05,0.7896936448713953
1.591477104677244e-05,0.7883826157471563
1.988342152965764e-05,0.7870737634305601
2.7507359621559886e-05,0.7845654985292482
3.513129771346213e-05,0.7820652292682104
4.275523580536438e-05,0.779572930463837
5.037917389726662e-05,0.7770885759964028
5.800311198916887e-05,0.7746121400341431
7.243228162298105e-05,0.7699467890404571
9.629635051545247e-05,0.7622924689615442
0.00012016041940792388,0.7547142559741269
0.0001440244883003953,0.7472113895869255
0.0001678885571928667,0.7397831200923481
0.00019175262608533812,0.7324287072674753
0.00021561669497780953,0.7251474179514957
0.00023948076387028094,0.7179385253292562
0.00027625000837429845,0.7069712659872542
0.00031301925287831594,0.6961715686094406
0.0003497884973823334,0.685536872668788
0.0003865577418863509,0.6750646572024851
0.00045460275061406734,0.6561050081064478
0.0005226477593417838,0.6376779371276061
0.0005906927680695002,0.6197684850268317
0.0006587377767972167,0.6023621121907532
0.0007267827855249331,0.5854446865070855
0.0007948277942526496,0.5690024726228782
0.000862872802980366,0.5530221212424267
0.0009309178117080824,0.5374906582796087
0.001026815348074298,0.5163396229155874
0.0011227128844405136,0.49602107073631163
0.001218610420806729,0.47650223858923246
0.0013145079571729446,0.45775165075687846
0.00141040549353916,0.439739067315644
0.0015063030299053756,0.422435438539894
0.001602200566271591,0.4058128599660833
0.0017591449789377401,0.38000830685336545
0.0019160893916038892,0.35584500583721085
0.0020730338042700383,0.333218566680058
0.0022299782169361874,0.312031236283025
0.0023869226296023365,0.2921914798437645
0.0025438670422684856,0.2736135867709204
0.0027008114549346347,0.25621729887485906
0.0028577558676007838,0.23992746213053434
0.003014700280266933,0.22467370205570317
0.003171644692933082,0.21039012041999652
0.003328589105599231,0.19701501079430334
0.00348553351826538,0.18449059166248996
0.003642477930931529,0.1727627565220568
