Time,H_ppm
3.6987899367072855e-13,0.3999991999303331
3.699159815700956e-09,0.39999848726305726
4.068705918277381e-08,0.39999136067497393
1.4420793785669074e-07,0.3999714156160073
3.571519508199489e-07,0.3999303914202159
7.498683668693825e-07,0.39985474460518255
1.4468693190176145e-06,0.39972052030104377
2.6738070107771243e-06,0.399484353337027
4.900353305184268e-06,0.3990561330954388
1.0767439915511791e-05,0.3979299425297641
1.6634526525839317e-05,0.39680693040126996
2.2501613136166842e-05,0.39568708830538446
2.8368699746494367e-05,0.3945704074818082
3.7448339981966e-05,0.39284849578487324
4.6527980217437624e-05,0.3911341043287817
5.560762045290925e-05,0.38942719751254845
6.468726068838087e-05,0.38772774098896395
7.37669009238525e-05,0.3860357024145905
8.284654115932413e-05,0.3843510501023928
9.665643854530206e-05,0.38180282627306833
0.00011046633593128,0.37927150283938504
0.00013354457944087552,0.3750787269042189
0.00015662282295047104,0.37093231732770066
0.00017970106646006656,0.36683176086179226
0.00020277930996966207,0.36277655020396726
0.00023534433739958412,0.3571305312390295
0.00026790936482950616,0.35157241270688505
0.0003004743922594282,0.34610082538730574
0.00033303941968935026,0.34071442234994204
0.00038448709028708394,0.3323751220830127
0.0004359347608848176,0.32424000606165787
0.0004873824314825513,0.3163040750706267
0.000538830102080285,0.3085624516789335
0.0005902777726780186,0.30101037764061034
0.0006417254432757523,0.29364321133941546
0.0006931731138734859,0.28645642498694157
0.0007778571122075649,0.2750079858206359
0.000862541110541644,0.26401727401314556
0.000947225108875723,0.25346598994755676
0.001031909107209802,0.2433365652087197
0.0011165931055438809,0.23361213101351153
0.0012012771038779598,0.2242764921688259
0.0012859611022120387,0.21531410238726728
0.0013706451005461176,0.20671003826155254
0.0014553290988801966,0.19844997310539583
0.0016256244905083514,0.18282571483928603
0.001742502184155379,0.1728206847545473
0.0018593798778024067,0.16336349494774505
0.001976257571449434,0.1544241473218474
0.002167701059433551,0.14082681636625638
0.0023062869360064046,0.13173752432827102
0.002444872812579258,0.12323531692612588
0.0025834586891521115,0.11528227244663113
0.002722044565724965,0.10784292001119236
0.0028606304422978185,0.10088407928804105
0.002999216318870672,0.09437471236450047
0.0031378021954435254,0.0882857862893928
