time,Absorbance_215
2.220446049250313e-14,2.628515757642773e-52
2.220668093855238e-10,2.1180103999271072e-36
1.0537299665032035e-09,1.0475714895413244e-25
1.885393123620883e-09,8.435021878528609e-25
2.7170562807385628e-09,4.265872275306758e-24
4.01705518267218e-09,2.8512090261156534e-23
6.226816014076764e-09,2.570691844391615e-22
1.0761632513246117e-08,4.2768677402198166e-21
1.5296449012415472e-08,2.1440410936260518e-20
1.9831265511584828e-08,7.155206274188439e-20
2.4366082010754183e-08,1.8849466406147207e-19
3.418078083946696e-08,9.96279476998952e-19
4.399547966817974e-08,3.313996645230723e-18
5.3810178496892516e-08,8.648134962331389e-18
6.36248773256053e-08,1.9317858478105453e-17
7.840520476092218e-08,5.3414393086526575e-17
9.318553219623907e-08,1.2336198900577144e-16
1.0796585963155595e-07,2.508290091879562e-16
1.2274618706687285e-07,4.645368173524777e-16
1.3752651450218974e-07,8.007818200673202e-16
1.5230684193750662e-07,1.3038793712321198e-15
1.7776937819374735e-07,2.7235263978283927e-15
2.032319144499881e-07,5.131446761976822e-15
2.2869445070622882e-07,8.932917846661283e-15
2.5415698696246953e-07,1.461987989030749e-14
2.7961952321871024e-07,2.2769324995333606e-14
3.0508205947495094e-07,3.4039129036391427e-14
3.3054459573119165e-07,4.9165812771302133e-14
3.5600713198743236e-07,6.896334284325655e-14
3.8146966824367306e-07,9.432133899366257e-14
4.3813311646313945e-07,1.756723043260716e-13
4.947965646826059e-07,3.0122274445481657e-13
5.342768388998463e-07,4.218734007086596e-13
5.737571131170866e-07,5.753366775196806e-13
6.13237387334327e-07,7.667772257193233e-13
6.527176615515673e-07,1.001619489366137e-12
7.065444521956103e-07,1.4019645734150889e-12
7.603712428396533e-07,1.908433546136564e-12
8.141980334836963e-07,2.5365381923113314e-12
8.680248241277393e-07,3.3022599048119666e-12
9.218516147717823e-07,4.221969653281326e-12
9.756784054158254e-07,5.312365388285741e-12
1.0295051960598683e-06,6.590411938113896e-12
1.0833319867039113e-06,8.07328521265744e-12
1.1371587773479543e-06,9.778325451059037e-12
1.1909855679919973e-06,1.1723000023346998e-11
1.2448123586360403e-06,1.3924873419990317e-11
1.2986391492800833e-06,1.6401582305577626e-11
1.3524659399241263e-06,1.9170814750656927e-11
1.4062927305681692e-06,2.225029334453319e-11
1.4601195212122122e-06,2.565776179779121e-11
1.5139463118562552e-06,2.941097444757475e-11
1.5677731025002982e-06,3.352768808135211e-11
1.649284760346549e-06,4.0493367888856e-11
1.7307964181927997e-06,4.839494157306697e-11
1.8123080760390504e-06,5.7293953794562416e-11
1.8938197338853011e-06,6.725186256510393e-11
1.975331391731552e-06,7.833002980238617e-11
2.0568430495778024e-06,9.058972511328168e-11
2.138354707424053e-06,1.0409213176041183e-10
2.2198663652703034e-06,1.188983496229324e-10
2.3970894281275484e-06,1.5588204107749777e-10
2.521975428729821e-06,1.861579629610146e-10
2.6468614293320934e-06,2.2016723596309405e-10
2.771747429934366e-06,2.581282974082507e-10
2.963154278569694e-06,3.2447787558226587e-10
3.1545611272050217e-06,4.014077945702749e-10
3.3459679758403496e-06,4.897024024761993e-10
3.5373748244756776e-06,5.901454635909203e-10
3.7287816731110055e-06,7.03520412149279e-10
