time,Absorbance_215
3.2934729358975565e-14,2.0595305232347648e-52
3.293802283191146e-10,2.0484737575292823e-36
1.6293928141368072e-09,1.2621441921291771e-25
2.9294053999544996e-09,1.0291482602852058e-24
4.229417985772193e-09,5.248697204358912e-24
6.301992623889869e-09,3.660781907130388e-23
9.880254034476676e-09,3.5050342833007844e-22
1.8079538423551174e-08,7.9911590892485e-21
2.6278822812625674e-08,4.3847274324479633e-20
3.4478107201700174e-08,1.5268997629228623e-19
4.267739159077468e-08,4.1424468571951477e-19
5.294394344890618e-08,1.13301400343497e-18
6.321049530703768e-08,2.6137659931412627e-18
7.347704716516918e-08,5.362375995557411e-18
9.000158550549071e-08,1.4383528640420076e-17
1.0652612384581225e-07,3.2600050156530834e-17
1.230506621861338e-07,6.542135542776251e-17
1.3957520052645534e-07,1.199909666858442e-16
1.560997388667769e-07,2.0531680009092441e-16
1.840691375278854e-07,4.524156274586998e-16
2.1203853618899393e-07,8.873117433586429e-16
2.4000793485010245e-07,1.5939912239610507e-15
2.6797733351121097e-07,2.6762945723037806e-15
2.959467321723195e-07,4.257874283769161e-15
3.23916130833428e-07,6.48160352242691e-15
3.518855294945365e-07,9.509338054932924e-15
3.96094329906976e-07,1.6381329521381134e-14
4.403031303194155e-07,2.652745939592637e-14
4.84511930731855e-07,4.086715503754386e-14
5.287207311442945e-07,6.042525147103896e-14
5.72929531556734e-07,8.632434900177843e-14
6.171383319691735e-07,1.1977745104710452e-13
6.61347132381613e-07,1.6208068945754028e-13
7.055559327940525e-07,2.146060463334674e-13
7.828913038842092e-07,3.3543033919429567e-13
8.602266749743658e-07,5.001170829380038e-13
9.375620460645225e-07,7.17309690284987e-13
1.014897417154679e-06,9.960336011543742e-13
1.0922327882448358e-06,1.345608121206348e-12
1.1695681593349924e-06,1.7755981537601754e-12
1.246903530425149e-06,2.295772311638747e-12
1.3242389015153058e-06,2.916050847390602e-12
1.4015742726054624e-06,3.6464583087401e-12
1.5205336312865184e-06,5.0082715078553074e-12
1.6394929899675744e-06,6.6916157757721114e-12
1.7584523486486304e-06,8.733649785672445e-12
1.8774117073296864e-06,1.1171634619362504e-11
1.9963710660107424e-06,1.4042883356352983e-11
2.115330424691798e-06,1.7384673024892997e-11
2.234289783372854e-06,2.1234195727035386e-11
2.3532491420539098e-06,2.5628571502416358e-11
2.4722085007349656e-06,3.060487155987619e-11
2.5911678594160213e-06,3.620011419241378e-11
2.710127218097077e-06,4.245124969870936e-11
2.829086576778133e-06,4.9395162198100985e-11
2.9480459354591887e-06,5.706868665768402e-11
3.0670052941402445e-06,6.550862169562599e-11
3.1859646528213003e-06,7.47517311904941e-11
3.3845427534200584e-06,9.207067472948603e-11
3.5831208540188165e-06,1.119007161965746e-10
3.7816989546175746e-06,1.3441237329762672e-10
3.980277055216332e-06,1.597760494392669e-10
4.1788551558150905e-06,1.8816206807517353e-10
4.377433256413849e-06,2.1974068929111832e-10
4.827601591126642e-06,3.0404684701406646e-10
5.118185763162244e-06,3.685731270971621e-10
5.408769935197845e-06,4.416592501335422e-10
5.699354107233447e-06,5.238381986489664e-10
5.989938279269049e-06,6.156429091837831e-10
6.28052245130465e-06,7.176062201951908e-10
6.571106623340252e-06,8.302609279759075e-10
6.8616907953758536e-06,9.541398377947976e-10
7.321213542470162e-06,1.1742462499108614e-09
7.780736289564471e-06,1.4258602727282109e-09
8.240259036658779e-06,1.7110884058613125e-09
8.699781783753087e-06,2.032036683154876e-09
9.159304530847394e-06,2.3908106522824574e-09
9.618827277941702e-06,2.7895157219451984e-09
1.007835002503601e-05,3.2302572348047587e-09
1.0537872772130318e-05,3.7151402314864295e-09
1.0997395519224626e-05,4.246269335755869e-09
1.1456918266318934e-05,4.825748880970866e-09
1.2173606961435075e-05,5.831020024909479e-09
1.336246764014245e-05,7.790702788702739e-09
1.4551328318849826e-05,1.014648025909967e-08
1.57401889975572e-05,1.293476073160319e-08
1.6929049676264574e-05,1.619193730355501e-08
1.8117910354971947e-05,1.9954388986795464e-08
1.930677103367932e-05,2.4258481426085593e-08
2.184649397336263e-05,3.5435514296529696e-08
2.4386216913045936e-05,4.960443312719962e-08
2.6925939852729243e-05,6.711907789306009e-08
2.946566279241255e-05,8.833294569352419e-08
3.4071884734583995e-05,1.3739146019170962e-07
3.867810667675544e-05,2.0188284986757484e-07
4.3284328618926885e-05,2.839067872919588e-07
5.0733563516032594e-05,4.590013520559499e-07
5.81827984131383e-05,6.942583130977589e-07
6.5632033310244e-05,9.984766837940746e-07
7.707448965294311e-05,1.620181712025628e-06
8.851694599564222e-05,2.4567981919057885e-06
9.995940233834132e-05,3.539620755665025e-06
0.00011140185868104043,4.899646448575745e-06
0.00012284431502373953,6.567556297254203e-06
0.00013428677136643864,8.573698600551034e-06
0.00014572922770913775,1.0948066609213453e-05
0.0001629098443930216,1.5269436911559207e-05
0.00018009046107690546,2.058611707414932e-05
0.00019727107776078932,2.699441176850907e-05
0.00021445169444467318,3.458824996365883e-05
0.00023163231112855703,4.345903273396981e-05
0.00024881292781244087,5.369550633690534e-05
0.0002659935444963247,6.538364310279843e-05
0.00029320246732838975,8.706606648896185e-05
0.0003405603048089158,0.0001349074121407123
0.00036824967931733266,0.00016932866153462285
0.0003959390538257495,0.00020885037359701049
0.00042362842833416637,0.00025372167869813246
0.00046350175470235715,0.0003281853328009087
0.0004906141997297536,0.0003857229863184999
0.0005177266447571499,0.00044903616760509304
0.0005448390897845463,0.0005182617514521405
0.000595440329244172,0.0006636593504382007
0.0006256790838670887,0.0007608065612848629
0.0006559178384900054,0.0008657323855278084
0.0006861565931129221,0.0009784876798398351
0.0007163953477358388,0.0010990958830947974
0.0007466341023587555,0.0012275544804450694
0.0007768728569816722,0.001363836633024016
0.0008071116116045889,0.0015078928712871005
0.0008373503662275056,0.001659652787943508
0.0009223985816034395,0.0021269512440423182
0.0010074467969793733,0.0026517263467560077
0.001056192197797607,0.002977092384187264
0.0011049375986158406,0.0033194625505783603
0.0011536829994340742,0.0036780502770528017
0.0012024284002523078,0.004052039263060818
0.0012511738010705415,0.00444059544794128
0.001299919201888775,0.004842877456462212
0.0013486646027070087,0.005258045612950115
0.0013974100035252424,0.005685269616970138
0.001446155404343476,0.00612373495019321
0.0014949008051617096,0.006572648094449178
0.0015436462059799433,0.007031240669694018
0.0015923916067981769,0.007498772616475111
0.0016411370076164105,0.007974534542896006
0.0016898824084346442,0.008457849343954332
0.0017386278092528778,0.008948073192693761
0.0017873732100711114,0.009444595997991679
0.001836118610889345,0.00994684141810042
0.0018969775481950382,0.010581108197162702
0.0019578364855007313,0.011222465849562959
0.001999054380611407,0.011660402005272108
0.002040272275722083,0.012100909748192178
0.0020814901708327586,0.012543741032559329
0.0021227080659434344,0.012988662227200803
0.00216392596105411,0.013435453514400723
0.002205143856164786,0.01388390826426157
0.0022463617512754617,0.014333832421347344
0.0023181656302735977,0.015120598499895721
0.002365513849778773,0.015641109385155106
0.0024128620692839484,0.016162706867913053
0.0024602102887891237,0.016685178023007143
0.002507558508294299,0.017208325856225382
0.0025549067277994744,0.017731968410463487
0.0026022549473046497,0.018255937673083106
0.002649603166809825,0.018780078509579502
0.002729976549336985,0.01966979968616847
0.002810349931864145,0.020558979916691145
0.002890723314391305,0.021447073071419593
0.002971096696918465,0.02233360543260114
0.003051470079445625,0.02321816715245629
0.003131843461972785,0.024100404283839697
0.003212216844499945,0.024980011633309894
0.003292590227027105,0.02585672663404229
0.0033729636095542652,0.026730324073653427
0.0034533369920814252,0.027600611412697734
0.0035337103746085853,0.028467424589243864
0.0036140837571357453,0.02933062432942586
0.0036944571396629053,0.030190092957542103
0.0037748305221900653,0.031045731629454038
0.0038552039047172254,0.0318974579042835
0.003935577287244385,0.03274520360819971
0.004015950669771545,0.03358891297000467
0.0040963240522987054,0.034428541003599517
0.0041766974348258655,0.03526405210167099
0.0042570708173530255,0.036095418807271455
0.0043374441998801855,0.036922620740388455
0.0044178175824073455,0.037745643663030556
0.0044981909649345056,0.03856447866654596
0.004578564347461666,0.03937912146430013
0.004658937729988826,0.04018957177489166
0.004739311112515986,0.040995832784326884
0.004819684495043146,0.04179791067764839
0.004900057877570306,0.04259581423126314
0.005020896661689201,0.04378760535822899
0.005141735445808097,0.044970031479739964
0.005262574229926992,0.04614314575371783
0.005383413014045888,0.047307007576595964
0.005504251798164783,0.048461681314842006
0.005625090582283679,0.04960723519272474
0.005745929366402574,0.050743740360053476
0.00586676815052147,0.051871270171681826
0.0059876069346403655,0.05298989963221118
0.006108445718759261,0.054099704935891044
0.0062292845028781565,0.05520076307280628
0.006350123286997052,0.056293151506192886
0.006470962071115948,0.05737694792034138
0.006591800855234843,0.058452230021531965
0.006776709091716833,0.06008132722111418
0.006961617328198822,0.06169094599096242
0.007146525564680812,0.06328136045426654
0.007331433801162801,0.06485284175015725
0.007516342037644791,0.06640565766560866
0.00770125027412678,0.06794007232631359
0.00788615851060877,0.06945634595555025
0.008071066747090759,0.07095473474828426
0.008255974983572749,0.07243549083358103
0.008440883220054738,0.0738988622633011
0.008752141282990887,0.07632358408921938
0.009234945605661462,0.07999121672703763
0.009567989582962387,0.08245681862959153
0.009901033560263313,0.08487135718584442
0.010234077537564239,0.08723608776333937
0.010567121514865165,0.08955222791447434
0.01090016549216609,0.09182095854753337
0.011233209469467017,0.09404342537070898
0.011566253446767942,0.09622074028955348
0.012135613788260377,0.09984150059927813
0.012704974129752812,0.10333862019805526
0.013274334471245246,0.10671702768928266
0.013843694812737681,0.10998141336564632
0.014413055154230116,0.11313624306058577
0.01498241549572255,0.11618577163708482
0.015551775837214985,0.11913405533478069
0.01612113617870742,0.12198496277639427
0.016690496520199858,0.12474218531665089
0.017259856861692294,0.12740924709861
0.01782921720318473,0.12998951443335602
