time,Absorbance_215
2.426672100541223e-14,8.687476505248111e-53
2.426914767751277e-10,7.99350220863936e-37
1.192818570097189e-09,4.7608441227081835e-26
2.1429456634192504e-09,3.874635041858173e-25
3.093072756741312e-09,1.973716499576445e-24
4.602522477841252e-09,1.3665178660423468e-23
7.197091680339896e-09,1.290366225758285e-22
1.289420969992207e-08,2.6125733950029552e-21
1.8591327719504245e-08,1.3901316990050845e-20
2.428844573908642e-08,4.774268875868087e-20
2.9985563758668595e-08,1.2807776966331135e-19
4.1565086081184875e-08,6.290881238435852e-19
5.3144608403701155e-08,2.0191361951659375e-18
6.472413072621743e-08,5.1508271580248826e-18
7.630365304873371e-08,1.1313765922612648e-17
9.536337727260032e-08,3.341501134662123e-17
1.1442310149646692e-07,8.042868266677346e-17
1.3348282572033353e-07,1.6801352916537182e-16
1.5254254994420012e-07,3.170159901875969e-16
1.716022741680667e-07,5.537464318127198e-16
1.906619983919333e-07,9.101885472959644e-16
2.097217226157999e-07,1.4241569527263003e-15
2.2878144683966648e-07,2.1393983285319392e-15
2.6013946803157885e-07,3.890056510854287e-15
2.914974892234912e-07,6.579405206953138e-15
3.228555104154036e-07,1.0504105180356313e-14
3.5421353160731594e-07,1.6005395595518407e-14
3.855715527992283e-07,2.3465738085524425e-14
4.169295739911407e-07,3.330477030849863e-14
4.4828759518305304e-07,4.597677328622849e-14
4.796456163749654e-07,6.196888642494725e-14
5.110036375668778e-07,8.179911042835445e-14
5.854689000197331e-07,1.4750542279010958e-13
6.340317829973941e-07,2.0742617003415846e-13
6.82594665975055e-07,2.835684318795373e-13
7.31157548952716e-07,3.7837373738128723e-13
7.79720431930377e-07,4.943696538612944e-13
8.28283314908038e-07,6.341613893160794e-13
9.206751744185557e-07,9.754337571081467e-13
1.0130670339290734e-06,1.4313469073074587e-12
1.1054588934395912e-06,2.0211961099003738e-12
1.1978507529501089e-06,2.7645563264580104e-12
1.2902426124606266e-06,3.681164165094841e-12
1.3826344719711443e-06,4.7908668220420336e-12
1.475026331481662e-06,6.1135774987463675e-12
1.5674181909921798e-06,7.66922083745705e-12
1.6598100505026975e-06,9.477696409744725e-12
1.7522019100132153e-06,1.1558873226091083e-11
1.844593769523733e-06,1.3932595304110693e-11
1.9369856290342507e-06,1.661867859370184e-11
2.0293774885447685e-06,1.9636902604593833e-11
2.121769348055286e-06,2.3007009118931465e-11
2.214161207565804e-06,2.6748709208378105e-11
2.3065530670763217e-06,3.0881690058414216e-11
2.3989449265868394e-06,3.5425616869232236e-11
2.491336786097357e-06,4.0400133022942174e-11
2.6358941013859672e-06,4.909399045533542e-11
2.7804514166745773e-06,5.896506759220602e-11
2.9250087319631874e-06,7.008838657833859e-11
3.0695660472517975e-06,8.253891741204527e-11
3.2141233625404076e-06,9.63915929367464e-11
