time,Absorbance_215
2.220446049250313e-14,1.9599068550361188e-51
1.6580473419854673e-10,7.797783463998279e-28
6.875220066239299e-10,1.9014759509160991e-25
1.209239279049313e-09,1.451174578028689e-24
1.730956551474696e-09,7.095669829378033e-24
2.252673823900079e-09,2.363960150818834e-23
3.396583261700712e-09,1.9129240374917197e-22
5.925389933188874e-09,3.4543755487342236e-21
8.454196604677035e-09,1.757869534190785e-20
1.0983003276165197e-08,5.910647803968486e-20
1.3511809947653358e-08,1.56368867008534e-19
1.8912027324739958e-08,8.130024111360099e-19
2.4312244701826557e-08,2.681225956818083e-18
2.9712462078913156e-08,6.95545618451516e-18
3.5112679455999755e-08,1.546172688335996e-17
4.3562318482701344e-08,4.4062204708906547e-17
5.2011957509402933e-08,1.0368030610521629e-16
6.046159653610452e-08,2.133655838163169e-16
6.891123556280611e-08,3.9835773806933156e-16
7.73608745895077e-08,6.904671092739897e-16
8.581051361620929e-08,1.128374083216557e-15
9.915696250235352e-08,2.232666187921392e-15
1.1250341138849776e-07,4.034974697934465e-15
1.25849860274642e-07,6.796465331386949e-15
1.391963091607862e-07,1.0827177660377626e-14
1.6001553842397613e-07,2.0506757679635388e-14
1.8083476768716606e-07,3.5717970462903634e-14
2.0165399695035598e-07,5.827280197540613e-14
2.224732262135459e-07,9.021040983122018e-14
2.4329245547673583e-07,1.3377877048397573e-13
2.6411168473992576e-07,1.9141588528057357e-13
2.849309140031157e-07,2.657298585776977e-13
3.180813857991872e-07,4.253352482534422e-13
3.5123185759525867e-07,6.460481426783937e-13
3.8438232939133016e-07,9.403772725991637e-13
4.1753280118740165e-07,1.321357151169629e-12
4.5068327298347314e-07,1.8024179306078309e-12
4.838337447795446e-07,2.397315193262169e-12
5.169842165756161e-07,3.120064472752106e-12
5.501346883716876e-07,3.984862319256375e-12
5.832851601677591e-07,5.006020533533741e-12
6.164356319638305e-07,6.1979306594387055e-12
6.49586103759902e-07,7.575044716418926e-12
6.827365755559735e-07,9.151853765540374e-12
7.15887047352045e-07,1.094286434535197e-11
7.664990291383844e-07,1.4123319054967202e-11
8.171110109247238e-07,1.7888476927676903e-11
8.677229927110631e-07,2.228983748803972e-11
9.183349744974025e-07,2.7378827953000653e-11
9.689469562837419e-07,3.320680609664648e-11
1.0195589380700812e-06,3.9825026088271905e-11
1.0701709198564206e-06,4.728462527600934e-11
1.12078290164276e-06,5.563665138954711e-11
1.1713948834290994e-06,6.49320940027933e-11
1.2220068652154387e-06,7.522189173803335e-11
1.272618847001778e-06,8.655692683755647e-11
1.3509459868603928e-06,1.062780414657688e-10
1.4292731267190075e-06,1.2881256878495754e-10
1.5076002665776221e-06,1.543486025605998e-10
1.5859274064362368e-06,1.8307412300883944e-10
1.6642545462948515e-06,2.1517704028987598e-10
1.7425816861534662e-06,2.5084520994451617e-10
1.892110814288024e-06,3.2951612555195164e-10
1.9990420348765314e-06,3.9488822482623584e-10
2.1059732554650388e-06,4.68400683816963e-10
2.212904476053546e-06,5.505310933249924e-10
2.378377183391836e-06,6.957248410213685e-10
2.543849890730126e-06,8.644686308797827e-10
2.7093225980684158e-06,1.058531879890397e-09
2.8747953054067056e-06,1.2796837080127969e-09
