time,Absorbance_215
1.924853880607445e-14,1.9131881149317063e-52
1.7314188916456227e-10,8.220599473458196e-29
7.178851413006778e-10,2.0058871514218622e-26
1.2626283934367932e-09,1.5310975859096583e-25
1.8073716455729087e-09,7.492327921580412e-25
2.3521148977090244e-09,2.4981161938656875e-24
3.523969029150964e-09,1.951965970487534e-23
5.835992877978495e-09,2.6242947469853916e-22
1.0968200110531814e-08,6.760169067192313e-21
1.6100407343085136e-08,3.83977042686206e-20
2.1232614575638454e-08,1.3748935833889087e-19
2.6364821808191772e-08,3.7884324026588975e-19
3.149702904074509e-08,8.794735200779863e-19
3.793758833698366e-08,2.116870353783309e-18
4.437814763322222e-08,4.460134411700928e-18
5.0818706929460786e-08,8.548000992481657e-18
5.725926622569935e-08,1.521910051423802e-17
6.733546928207274e-08,3.357266143948135e-17
7.741167233844613e-08,6.625938537428462e-17
9.714538393004903e-08,2.0110839568750164e-16
1.1687909552165194e-07,4.916454089285331e-16
1.3661280711325484e-07,1.0366663727151583e-15
1.5634651870485774e-07,1.96961510759394e-15
1.7608023029646064e-07,3.460416129101458e-15
1.9581394188806355e-07,5.71538959977028e-15
2.1554765347966645e-07,8.977690134719533e-15
2.3528136507126935e-07,1.3528155591920222e-14
2.5501507666287226e-07,1.9685843631103315e-14
2.924782098998998e-07,3.710476365543609e-14
3.299413431369274e-07,6.444689102283067e-14
3.6740447637395494e-07,1.0499846920534058e-13
4.048676096109825e-07,1.624916032551394e-13
4.4233074284801006e-07,2.4107372790469297e-13
4.797938760850376e-07,3.4527731344227053e-13
5.172570093220651e-07,4.799888414626641e-13
5.547201425590926e-07,6.504160275304151e-13
5.921832757961201e-07,8.620552405744862e-13
6.769444172661091e-07,1.5235694855121136e-12
7.263464060570842e-07,2.0480882766212653e-12
7.757483948480594e-07,2.6931113464981915e-12
8.251503836390345e-07,3.4738495237259422e-12
8.745523724300097e-07,4.4058801132606445e-12
9.239543612209849e-07,5.5050778550576765e-12
9.7335635001196e-07,6.787564465117036e-12
1.0227583388029352e-06,8.269664684494651e-12
1.0721603275939103e-06,9.96786299023215e-12
1.1510460399085586e-06,1.3168929925949044e-11
1.2299317522232068e-06,1.70314824050172e-11
1.308817464537855e-06,2.1623985673260917e-11
1.3877031768525032e-06,2.7015146724874097e-11
1.4665888891671515e-06,3.3273809697008505e-11
1.5454746014817997e-06,4.0468843959618195e-11
1.624360313796448e-06,4.8669065618592954e-11
1.7032460261110961e-06,5.7943212133317664e-11
1.7821317384257444e-06,6.835994011034092e-11
1.8610174507403926e-06,7.998781546553735e-11
