time,Absorbance_215
2.072445992345561e-14,1.2927047771310787e-51
1.3094087573553253e-10,2.082543269416924e-28
5.424225796930862e-10,5.054800951413227e-26
9.539042836506399e-10,3.8565177128998945e-25
1.3653859876081935e-09,1.8858475243973092e-24
1.7768676915657472e-09,6.2841520992433814e-24
2.671178875695764e-09,5.0023227410280555e-23
4.541228732683459e-09,7.801850871551939e-22
6.411278589671153e-09,3.819373161473247e-21
8.281328446658847e-09,1.2560676581037717e-20
1.015137830364654e-08,3.277682894409307e-20
1.438205496917704e-08,1.834875074647916e-19
1.8612731634707542e-08,6.270489776783181e-19
2.2843408300238044e-08,1.663950027001471e-18
2.7074084965768545e-08,3.761896067688035e-18
3.1304761631299043e-08,7.581369519292827e-18
3.783614331702168e-08,1.9104743783121722e-17
5.082660156105428e-08,8.212817756934496e-17
5.867642575149729e-08,1.6204422417307857e-16
6.652624994194029e-08,2.9297418822305446e-16
7.437607413238329e-08,4.966098972697591e-16
8.222589832282629e-08,7.987551006098241e-16
9.447516923289238e-08,1.5397394091701418e-15
1.0672444014295847e-07,2.7314407069563837e-15
1.1897371105302455e-07,4.5386280204104085e-15
1.3122298196309064e-07,7.154939094675421e-15
1.4347225287315673e-07,1.0802418330249923e-14
1.5572152378322282e-07,1.573076426986601e-14
1.679707946932889e-07,2.2216643919361162e-14
1.80220065603355e-07,3.056292562186198e-14
2.0671855394265752e-07,5.6573485695025903e-14
2.3321704228196005e-07,9.655112127987164e-14
2.5971553062126255e-07,1.5465809419911548e-13
2.8621401896056505e-07,2.3546601137186825e-13
3.1271250729986754e-07,3.4389592592994715e-13
3.3921099563917004e-07,4.851667877845399e-13
3.6570948397847254e-07,6.647501198235539e-13
3.9220797231777504e-07,8.883276259241561e-13
4.1870646065707754e-07,1.1617526646594494e-12
4.4520494899638004e-07,1.4910177653743765e-12
4.7170343733568254e-07,1.882227981691031e-12
4.98201925674985e-07,2.341578257013025e-12
5.247004140142876e-07,2.8753337946720026e-12
5.511989023535901e-07,3.489813621530757e-12
5.776973906928927e-07,4.191377433352407e-12
6.041958790321952e-07,4.9864150793628515e-12
6.306943673714978e-07,5.881337902307904e-12
6.571928557108004e-07,6.8825716043456155e-12
6.836913440501029e-07,7.996550612107527e-12
7.101898323894055e-07,9.229713793851871e-12
7.500578274321307e-07,1.1323782781560579e-11
7.89925822474856e-07,1.3724145545635741e-11
8.297938175175813e-07,1.645270439300921e-11
8.696618125603066e-07,1.9531334746630463e-11
9.095298076030318e-07,2.298188347690625e-11
9.493978026457571e-07,2.6826163807285595e-11
9.892657976884823e-07,3.1085952815055265e-11
1.0291337927312075e-06,3.57829946396383e-11
1.0690017877739328e-06,4.093900544037952e-11
1.108869782816658e-06,4.6575676030815425e-11
1.1487377778593834e-06,5.271467286433167e-11
1.2104206062630834e-06,6.325302511209836e-11
1.2721034346667835e-06,7.512570643678301e-11
1.3337862630704836e-06,8.841270325115999e-11
1.3954690914741837e-06,1.0319393307893983e-10
