time,Absorbance_215
1.7180318436434606e-14,9.05073362217068e-53
1.580405898488594e-10,3.711398134981872e-29
6.55263663963883e-10,9.056846798409411e-27
1.1524867380789067e-09,6.913251140848112e-26
1.6497098121939304e-09,3.3833099665798976e-25
2.1469328863089543e-09,1.128195726004152e-24
3.2139163726597866e-09,8.775799726658048e-24
5.293714142695499e-09,1.1442776802937249e-22
1.1029607190000317e-08,5.357962162649975e-21
1.4030915710129293e-08,1.360824657235106e-20
1.703222423025827e-08,3.175437117399682e-20
2.0033532750387245e-08,6.710895644561607e-20
2.5594647699870133e-08,2.185883890095453e-19
3.115576264935302e-08,5.618864254505967e-19
3.671687759883591e-08,1.2396805994589762e-18
4.22779925483188e-08,2.4562082628854573e-18
5.2324871320546565e-08,7.025976210334604e-18
6.237175009277433e-08,1.6626631737314373e-17
7.24186288650021e-08,3.442483960363532e-17
8.246550763722986e-08,6.469995042783408e-17
9.251238640945763e-08,1.1295301413961736e-16
1.025592651816854e-07,1.8600653692653638e-16
1.2114000328753404e-07,4.163053255204558e-16
1.397207413933827e-07,8.271649648366762e-16
1.5830147949923135e-07,1.5021519242963099e-15
1.7688221760508e-07,2.54622697952092e-15
1.9546295571092865e-07,4.086323249440852e-15
2.140436938167773e-07,6.271081444883151e-15
2.3262443192262596e-07,9.270962117357885e-15
2.512051700284746e-07,1.3278606874315493e-14
2.794783401416341e-07,2.180112184621621e-14
3.077515102547936e-07,3.401684986264435e-14
3.360246803679531e-07,5.089919863503758e-14
3.6429785048111263e-07,7.353532812294038e-14
3.9257102059427214e-07,1.0312182858187026e-13
4.2084419070743165e-07,1.4095985205681867e-13
4.4911736082059117e-07,1.8844984877490978e-13
4.915609604501959e-07,2.811587194095876e-13
5.340045600798007e-07,4.044269613057787e-13
5.764481597094054e-07,5.64084518155534e-13
6.188917593390102e-07,7.663213067677868e-13
6.61335358968615e-07,1.017645302655577e-12
7.037789585982197e-07,1.3248487630331287e-12
7.462225582278245e-07,1.6949756809770902e-12
7.886661578574292e-07,2.135288247227696e-12
8.72008042119107e-07,3.2328929724861433e-12
9.277081859422106e-07,4.1621484885553e-12
9.834083297653142e-07,5.268888350443113e-12
1.0391084735884178e-06,6.571206825789894e-12
1.1410668911557522e-06,9.522464478265948e-12
1.207608174310953e-06,1.1889273504221556e-11
1.274149457466154e-06,1.4641697930507428e-11
1.3406907406213548e-06,1.7811792470234286e-11
1.4072320237765556e-06,2.143170909196119e-11
1.4737733069317565e-06,2.5533649245207073e-11
1.5403145900869573e-06,3.0149835947916485e-11
1.6068558732421582e-06,3.5312496627344684e-11
1.673397156397359e-06,4.105384675381053e-11
1.7399384395525599e-06,4.740607544328465e-11
1.8064797227077607e-06,5.440133767333528e-11
1.8730210058629616e-06,6.207175211117242e-11
1.9395622890181624e-06,7.044940007750604e-11
2.0061035721733635e-06,7.956632393565727e-11
2.0726448553285645e-06,8.945452650962281e-11
2.1391861384837656e-06,1.0014597266746608e-10
2.2057274216389667e-06,1.1167259204832094e-10
2.2722687047941677e-06,1.2406628149380623e-10
2.338809987949369e-06,1.3735890701670708e-10
2.44229855382844e-06,1.598934887975253e-10
2.5457871197075116e-06,1.8479907812873246e-10
2.649275685586583e-06,2.12195190028267e-10
2.7527642514656544e-06,2.4220122834107284e-10
2.856252817344726e-06,2.749365038983629e-10
2.9597413832237972e-06,3.105202491179595e-10
3.0632299491028686e-06,3.490716302248411e-10
3.16671851498194e-06,3.9070975834956106e-10
3.2702070808610114e-06,4.3555369928283436e-10
3.373695646740083e-06,4.837224811379195e-10
3.532469385039016e-06,5.643598199268445e-10
3.691243123337949e-06,6.535329184365836e-10
3.850016861636882e-06,7.516712763954735e-10
4.008790599935815e-06,8.592042984935853e-10
4.167564338234747e-06,9.765613171512432e-10
4.32633807653368e-06,1.1041716070398633e-09
4.6145366951990835e-06,1.3633951532060904e-09
4.902735313864487e-06,1.6603817573267177e-09
5.190933932529891e-06,1.9976976595622086e-09
5.479132551195294e-06,2.3779086455681885e-09
5.767331169860698e-06,2.8035802142377772e-09
6.308215012044207e-06,3.734140021445711e-09
6.66944487598056e-06,4.458224045316169e-09
7.030674739916913e-06,5.270368735538864e-09
7.3919046038532665e-06,6.175622264332825e-09
7.75313446778962e-06,7.179032004433588e-09
8.114364331725974e-06,8.285644521102405e-09
8.475594195662328e-06,9.500505498196973e-09
9.152319630811163e-06,1.2085298077032936e-08
1.0611788625516457e-05,1.916965499974418e-08
1.1567716274812364e-05,2.505520487094932e-08
1.252364392410827e-05,3.20362974917338e-08
1.3479571573404178e-05,4.020624873280952e-08
1.4435499222700085e-05,4.9658327085679535e-08
1.539142687199599e-05,6.04857527239208e-08
1.63473545212919e-05,7.278169797111444e-08
1.7903855202329703e-05,9.618595052316456e-08
1.9460355883367507e-05,1.2413218403988966e-07
2.1016856564405312e-05,1.5702175382182622e-07
2.2573357245443116e-05,1.9525563644019253e-07
2.5574333367002212e-05,2.855369566313204e-07
2.8575309488561308e-05,4.000402609775206e-07
3.1576285610120404e-05,5.416267120043045e-07
3.45772617316795e-05,7.131515113878468e-07
4.0427469069826354e-05,1.1443726808239826e-06
4.627767640797321e-05,1.7212223599429722e-06
5.2127883746120064e-05,2.4646335832655203e-06
5.797809108426692e-05,3.3954307681055796e-06
6.382829842241377e-05,4.5343221530855115e-06
7.327360678210271e-05,6.864590218932327e-06
8.271891514179165e-05,9.876814069138355e-06
9.21642235014806e-05,1.3655951316560717e-05
0.00010160953186116954,1.828592732259529e-05
0.00011105484022085848,2.384955837120025e-05
0.00012582786441958012,3.4617625949534736e-05
0.00014060088861830175,4.8175257036516825e-05
0.00015537391281702338,6.482065205409859e-05
0.000170146937015745,8.484343437559963e-05
0.00018491996121446663,0.00010852412820292739
0.00019969298541318826,0.00013613366919219526
0.0002144660096119099,0.00016793295568705407
0.00022923903381063152,0.00020417244691204459
0.00024401205800935315,0.00024509180729098803
0.0002587850822080748,0.000290919593941203
0.00027355810640679643,0.0003418729869335248
0.00028833113060551806,0.00039815756377091255
0.0003031041548042397,0.00045996711876695323
0.0003178771790029613,0.000527483526456277
0.00033265020320168295,0.0006008766476162064
0.0003474232274004046,0.0006803042767580215
0.0003621962515991262,0.00076591213010474
0.00037696927579784783,0.000857833872785353
0.00039174229999656946,0.0009561911835780031
0.0004065153241952911,0.001061093855332896
0.0004212883483940127,0.001172639929165653
0.00043606137259273435,0.001290915860466518
0.000450834396791456,0.0014159967146650458
0.0004656074209901776,0.0015479463905820842
0.00048038044518889923,0.0016868178691436234
0.0004951534693876209,0.0018326534852172477
0.0005099264935863425,0.0019854852203315936
0.0005246995177850642,0.0021453350140416367
0.0005394725419837858,0.002312215091716769
0.0005542455661825074,0.0024861283065625694
0.0005767258163527436,0.0027642514155115515
0.0005992060665229797,0.0030585842563423072
0.0006216863166932159,0.0033690237333525138
0.0006441665668634521,0.0036954265111469316
0.0006666468170336882,0.00403761217129605
0.0006891270672039244,0.004395366352025682
0.0007245992460517401,0.004990936093719683
0.0007600714248995558,0.005623550288577743
0.0007955436037473716,0.0062919659008197105
0.0008310157825951873,0.006994823943801674
0.000866487961443003,0.007730675023652938
0.0009019601402908187,0.008498002780404489
0.0009374323191386344,0.009295245142832614
0.0009729044979864502,0.010120813339831376
0.001008376676834266,0.01097310866421674
0.0010438488556820818,0.011850537042560628
0.0010793210345298977,0.012751521514498728
0.0011147932133777135,0.01367451275463255
0.0011502653922255293,0.014617997784606115
0.0011857375710733452,0.015580507031101924
0.001221209749921161,0.016560619891028257
0.0012566819287689768,0.017556968966728405
0.0012921541076167926,0.018568243130327688
0.0013276262864646085,0.019593189568400844
0.0013630984653124243,0.020630614948126763
0.0013985706441602401,0.02167938583538039
0.001434042823008056,0.022738428499755502
0.0014695150018558718,0.0238067281510267
0.0015049871807036876,0.024883327784004837
0.0015404593595515035,0.025967326703764844
0.0015759315383993193,0.027057878772189826
0.0016114037172471351,0.028154190437501087
0.001646875896094951,0.02925551861925447
0.0016823480749427668,0.03036116850471478
0.0017365834857318045,0.03205855180055559
0.0017908188965208422,0.033762408526928495
0.0018450543073098799,0.03547083462360548
0.0018992897180989175,0.03718212741757702
0.0019535251288879552,0.038894767748773575
0.002007760539676993,0.04060740314063218
0.002061995950466031,0.04231883202789166
0.002116231361255069,0.04402798903930924
0.002170466772044107,0.04573393138300629
0.0022247021828331447,0.04743582636948626
0.0022789375936221826,0.049132940042807466
0.0023331730044112205,0.05082462684698283
0.0023874084152002584,0.052510320254748666
0.0024416438259892963,0.054189524298992424
0.0024958792367783342,0.05586180594758537
0.002550114647567372,0.05752678825394709
0.00260435005835641,0.059184144212431865
0.002658585469145448,0.06083359125277341
0.002712820879934486,0.0624748863148789
0.0027670562907235238,0.06410782144946083
0.0028212917015125617,0.0657322198924087
0.0028755271123015996,0.06734793256412498
0.0029297625230906375,0.06895483494968703
0.0029839979338796754,0.070552824320296
0.0030382333446687133,0.07214181726019721
0.003092468755457751,0.07372174746639873
0.003146704166246789,0.07529256379161367
0.003200939577035827,0.07685422850395458
0.003255174987824865,0.07840671573976228
0.0033094103986139028,0.07995001012841843
0.0033636458094029407,0.08148410557017698
0.0034178812201919786,0.08300900415005752
0.0034721166309810165,0.08452471517270681
0.003554232313123074,0.08680214373038193
0.0036363479952651314,0.08905862638941237
0.003718463677407189,0.09129426537381374
0.0038005793595492464,0.09350918278750527
0.003882695041691304,0.09570351708199794
0.003964810723833361,0.09787741993566756
0.004046926405975418,0.10003105357980445
0.004129042088117475,0.10216458863655489
0.0042111577702595325,0.10427820237750605
0.0042932734524015895,0.10637207725500576
0.0043753891345436466,0.1084463996342955
0.004457504816685704,0.1105013587254734
0.004539620498827761,0.1125371457099448
0.004621736180969818,0.11455395302346202
0.004703851863111875,0.11655197375354362
0.004828431807662001,0.11954778699381759
0.004953011752212127,0.12250147751301597
0.005077591696762253,0.125413714243876
0.005202171641312379,0.12828516002961168
0.0053267515858625054,0.1311164702622536
0.005451331530412632,0.1339082917416598
0.005575911474962758,0.13666126179473706
0.005700491419512884,0.1393760077224503
0.00582507136406301,0.1420531464938183
0.005949651308613136,0.14469328455567163
0.006074231253163262,0.14729701770406067
0.006277498459227839,0.15146868085454696
0.006480765665292416,0.15554746180165743
0.006684032871356993,0.15953576655660107
0.00688730007742157,0.16343592827572515
0.007090567283486147,0.16725020932777038
0.007293834489550724,0.17098080322319084
0.007650152516953858,0.17732481602571482
0.008006470544356992,0.18342915476580865
0.008263949781406852,0.18769694630156591
0.008521429018456712,0.19184878682020282
0.008778908255506573,0.19588828829571592
0.009036387492556433,0.1998189283768392
0.009293866729606293,0.20364405656263446
0.009551345966656154,0.2073669003614817
0.009808825203706014,0.21099057064330787
0.010066304440755874,0.2145180663535358
0.010323783677805735,0.21795227925854746
