time,Absorbance_215
3.5710651495954235e-14,4.664214696717258e-52
3.571422256110383e-10,6.302334051010424e-28
1.6413399268536748e-09,2.6450091591200825e-25
2.925537628096311e-09,2.098338144912318e-24
4.2097353293389475e-09,1.0522273063723293e-23
6.199031973403e-09,6.871061871359926e-23
9.632386219878603e-09,6.2834538136520655e-22
1.858929901105825e-08,1.9520713440110062e-20
2.75462118022379e-08,1.1444194410953208e-19
3.650312459341755e-08,4.1621406892458343e-19
4.54600373845972e-08,1.1549698244410696e-18
5.4843727112620766e-08,2.7249345965930417e-18
6.422741684064433e-08,5.689117536473126e-18
7.36111065686679e-08,1.0858672115397384e-17
9.493978317145356e-08,3.752754230349443e-17
1.1626845977423922e-07,9.992328159117215e-17
1.3759713637702487e-07,2.2335963393759153e-16
1.5892581297981053e-07,4.4255620140435206e-16
1.802544895825962e-07,8.02172282578981e-16
2.0158316618538185e-07,1.3571762695765487e-15
2.229118427881675e-07,2.1731015148907016e-15
2.5670241801887237e-07,4.192827157872205e-15
2.9049299324957726e-07,7.420595266930552e-15
3.2428356848028215e-07,1.2277130938743595e-14
3.5807414371098704e-07,1.9251840260053368e-14
4.1757121285920794e-07,3.838975725226069e-14
4.5692284860782407e-07,5.726812335344428e-14
4.962744843564401e-07,8.238936745715334e-14
5.356261201050562e-07,1.1494971191539363e-13
5.749777558536723e-07,1.562232617245227e-13
6.143293916022884e-07,2.0755432107735667e-13
6.536810273509044e-07,2.703486951735307e-13
6.930326630995205e-07,3.460659248830138e-13
7.323842988481366e-07,4.3621276673083885e-13
7.717359345967527e-07,5.423374065652756e-13
8.331399331137986e-07,7.436148432534915e-13
8.945439316308445e-07,9.938245940463388e-13
9.559479301478903e-07,1.2992800192742464e-12
1.0173519286649362e-06,1.666402200779722e-12
1.0787559271819821e-06,2.1016938151864923e-12
1.140159925699028e-06,2.6117237120674817e-12
1.201563924216074e-06,3.20311100454226e-12
1.2629679227331198e-06,3.882507219088266e-12
1.3862581092671097e-06,5.539329648365713e-12
1.5095482958010995e-06,7.632020600968492e-12
1.5952749028808664e-06,9.372663926753388e-12
1.6810015099606334e-06,1.1368382421609189e-11
1.8255440203104665e-06,1.5361491809065345e-11
1.9299796362166613e-06,1.877913085193171e-11
2.034415252122856e-06,2.2680419578363737e-11
2.1388508680290507e-06,2.7097979995261324e-11
2.2432864839352455e-06,3.20643991781311e-11
2.34772209984144e-06,3.761223900232996e-11
2.452157715747635e-06,4.3774002888218307e-11
2.5565933316538297e-06,5.058213435360412e-11
2.6610289475600244e-06,5.806905259070083e-11
2.765464563466219e-06,6.626717261434684e-11
2.962895950327574e-06,8.382322013850326e-11
3.1603273371889286e-06,1.0425535974169071e-10
3.3577587240502833e-06,1.277821300196671e-10
3.555190110911638e-06,1.5462193336898048e-10
3.7526214977729928e-06,1.8499307768187482e-10
3.9500528846343475e-06,2.1911382557224974e-10
4.274940897470447e-06,2.840012516888672e-10
4.599828910306547e-06,3.606055936833533e-10
4.924716923142646e-06,4.498991117557248e-10
5.249604935978746e-06,5.528538944850522e-10
5.574492948814846e-06,6.704419132377201e-10
6.284441840663012e-06,9.830416391007678e-10
6.994390732511179e-06,1.380298526307707e-09
7.704339624359344e-06,1.8723509249129847e-09
8.41428851620751e-06,2.4693353913647455e-09
9.766358318384926e-06,3.9329558068081675e-09
1.1118428120562343e-05,5.883895526316258e-09
1.247049792273976e-05,8.392108729580528e-09
1.3822567724917176e-05,1.1527519403605237e-08
1.6439729860060684e-05,1.9639108787124824e-08
2.043029440332553e-05,3.8179949006815884e-08
2.4420858946590375e-05,6.576406341606487e-08
3.087680714192397e-05,1.3410925170946893e-07
3.7332755337257565e-05,2.3837330236572664e-07
4.378870353259116e-05,3.860992562986433e-07
5.5420129317757506e-05,7.859462389158496e-07
6.705155510292385e-05,1.394951058581825e-06
7.86829808880902e-05,2.2564964214205937e-06
9.031440667325654e-05,3.413549472645269e-06
0.00010194583245842289,4.908619229441553e-06
0.00011357725824358923,6.783724178333678e-06
0.0001252086840287556,9.080352128388344e-06
0.00013684010981392195,1.1839414478804785e-05
0.0001484715355990883,1.5101201243389311e-05
0.00017320665985277333,2.3889154054213577e-05
0.00018972786761031058,3.1308583937621787e-05
0.0002062490753678478,4.00937820355216e-05
0.00022277028312538502,5.034778483242617e-05
0.00023929149088292224,6.217007619915504e-05
0.00025581269864045946,7.565646442564235e-05
0.00029393339154577743,0.00011362097348625901
0.0003209149630565233,0.00014671394171661775
0.0003478965345672692,0.00018534938558305698
0.00037487810607801506,0.00022983174167150682
0.00040185967758876094,0.0002804340207674838
0.0004288412490995068,0.0003373976198324344
0.0004558228206102527,0.0004009323480449884
0.0004828043921209986,0.0004712166991809864
0.0005097859636317445,0.0005483983926120354
0.0005367675351424904,0.0006325951555805465
0.0005637491066532363,0.0007238956993239849
0.0005907306781639821,0.0008223608552494663
0.000617712249674728,0.0009280248528514511
0.0006446938211854739,0.0010408967214471383
0.0006716753926962198,0.0011609617907007957
0.0006986569642069657,0.0012881832621367357
0.0007256385357177115,0.0014225038271555568
0.0007526201072284574,0.0015638473114388352
0.0007796016787392033,0.0017121203277414962
0.0008259348793924105,0.0019825817072534366
0.0008722680800456177,0.002272505256130387
0.000918601280698825,0.002581148996597898
