time,Absorbance_215
6.778723013297634e-13,1.3939539590368707e-49
2.8505708092767452e-09,2.5447039141174652e-26
1.1048934265303488e-08,4.313847950179575e-24
1.9247297721330233e-08,3.1932138536459545e-23
2.7445661177356974e-08,1.5238883827722292e-22
4.0827311379168e-08,1.0475702910163974e-21
6.891415795291849e-08,1.4983810104999133e-20
9.700100452666898e-08,7.162263288105695e-20
1.2508785110041947e-07,2.2948782348298345e-19
1.685122549938048e-07,8.91712633749439e-19
2.1193665888719012e-07,2.5652201020922428e-18
2.5536106278057545e-07,6.141957046500494e-18
2.987854666739608e-07,1.288335908885273e-17
3.422098705673461e-07,2.4436226641756283e-17
3.8563427446073143e-07,4.2852643932795916e-17
4.2905867835411676e-07,7.060259883577763e-17
5.031150149492721e-07,1.4838209593453208e-16
5.771713515444274e-07,2.7946762417642016e-16
6.512276881395826e-07,4.841683705959476e-16
7.865153596775405e-07,1.1309691156839673e-15
9.218030312154984e-07,2.277827900938665e-15
1.0570907027534563e-06,4.122512054903681e-15
1.1923783742914142e-06,6.890985511487172e-15
1.3760379549437983e-06,1.256930650068093e-14
1.5596975355961824e-06,2.1063126830291517e-14
1.7433571162485665e-06,3.307183949666776e-14
1.9270166969009508e-06,4.9314645470704666e-14
2.110676277553335e-06,7.052498753979277e-14
2.2943358582057194e-06,9.744794096910096e-14
2.4779954388581037e-06,1.3083589920729226e-13
2.7589692008647074e-06,1.9614303697848385e-13
3.0399429628713116e-06,2.8105127607609375e-13
3.3209167248779157e-06,3.8827075435375757e-13
3.60189048688452e-06,5.20494719488363e-13
3.882864248891124e-06,6.804014287565295e-13
4.163838010897728e-06,8.706701164126981e-13
4.444811772904332e-06,1.0939827663419958e-12
5.110592628418434e-06,1.7705506845393743e-12
5.776373483932536e-06,2.68299246920546e-12
6.267958981861225e-06,3.5288746788184026e-12
6.7595444797899145e-06,4.53694960247456e-12
7.251129977718604e-06,5.721422085484153e-12
7.742715475647293e-06,7.0964843331394424e-12
8.234300973575983e-06,8.676336446355325e-12
8.725886471504674e-06,1.0475205472735976e-11
9.217471969433364e-06,1.2507334406669426e-11
9.709057467362054e-06,1.4786948927267512e-11
1.0200642965290744e-05,1.7328249091017216e-11
1.1273340228433793e-05,2.3851046259615485e-11
1.20607461585961e-05,2.9560855115532544e-11
1.2848152088758406e-05,3.6116454430863966e-11
1.3635558018920712e-05,4.3576314255343926e-11
1.4957041024323796e-05,5.828909455926128e-11
1.627852402972688e-05,7.598941994606735e-11
1.7600007035129966e-05,9.695361076098225e-11
1.8921490040533052e-05,1.214577418292666e-10
2.098417927323215e-05,1.6743572616947196e-10
2.304686850593125e-05,2.2376016405407482e-10
2.510955773863035e-05,2.9148052506367954e-10
2.9714553965285306e-05,4.891300848231361e-10
3.431955019194026e-05,7.604836776067511e-10
3.8924546418595215e-05,1.1172128437541197e-09
4.715445274208518e-05,2.0040607703818023e-09
6.325633300890712e-05,4.8894641640080694e-09
7.935821327572906e-05,9.714209812866097e-09
0.00010396468113405257,2.1963413609070018e-08
0.00012857114899237607,4.1675214436739806e-08
0.00015317761685069956,7.061720562164749e-08
0.00019039809720342946,1.3585475876615376e-07
0.00025872011856565793,3.412272727781754e-07
0.00032704213992788643,6.88986952020844e-07
0.00039536416129011494,1.2158671173117843e-06
0.00046368618265234344,1.9579988545133676e-06
0.0005320082040145719,2.950813040374954e-06
0.0006003302253768004,4.228955805446401e-06
0.0006686522467390289,5.826207541282853e-06
0.0007808707232246096,9.228242609057403e-06
0.0008930891997101902,1.371869056994753e-05
0.001005307676195771,1.9428780758544294e-05
0.0011175261526813517,2.6480806180297307e-05
0.0012297446291669324,3.498749214385144e-05
0.001341963105652513,4.505159962770983e-05
0.0014541815821380937,5.676566458751308e-05
0.0015664000586236744,7.021180249195418e-05
0.001678618535109255,8.54615980493214e-05
0.0017908370115948358,0.0001025761203119708
0.0019030554880804164,0.00012160606477093508
0.002015273964565997,0.0001425919945838681
0.002127492441051578,0.00016556465719249188
0.002239710917537159,0.0001905453681742995
0.0023519293940227398,0.00021754645899559383
0.0024641478705083207,0.00024657177977791813
0.0025763663469939016,0.0002776172432716964
0.0026885848234794825,0.00031067139692902014
0.0028008032999650634,0.00034571601322977793
0.0029130217764506442,0.0003827266903133892
0.0030898046536909445,0.0004449452996182918
0.0033889895195927987,0.0005607775956652818
0.0035760470257882072,0.0006396113618095488
0.0037631045319836158,0.0007231023216738542
0.003950162038179024,0.0008110024601586833
0.004137219544374433,0.00090305482837285
0.004324277050569841,0.0009989982486818128
0.00451133455676525,0.0010985712716563422
0.004698392062960658,0.0012015154569608255
0.004885449569156067,0.0013075780580469724
0.0050725070753514755,0.001416514157462753
0.005259564581546884,0.0015280882942844823
0.0054466220877422925,0.0016420756396909417
0.005633679593937701,0.0017582627895438312
0.00582073710013311,0.0018764482406170085
0.006007794606328518,0.001996442606184716
0.006194852112523927,0.0021180686171450988
0.006441911539123598,0.002280929973077935
0.00660818210522808,0.002391799169521702
0.006774452671332563,0.002503570287509983
0.006940723237437045,0.002616151956962725
0.007106993803541527,0.002729459170297973
0.00727326436964601,0.0028434129687188343
0.007439534935750492,0.0029579401136916464
0.0076058055018549744,0.0030729727605534173
0.007772076067959457,0.003188448140449164
0.008033996441852872,0.003371111835699912
0.008213246950460626,0.0034965659336865223
0.00839249745906838,0.0036223126642118838
0.008571747967676133,0.0037482980948471403
0.008750998476283887,0.003874472946294669
0.00893024898489164,0.004000792275933085
0.009109499493499394,0.004127215087639922
0.009288750002107148,0.0042537039711765395
0.009468000510714902,0.004380224816176748
0.009647251019322655,0.0045067465654697195
0.009826501527930409,0.004633240968788301
0.010344401169871861,0.00499833622044579
0.010662680603343189,0.005222264997709682
0.010980960036814516,0.005445737410100694
0.011299239470285844,0.005668673468612423
0.011617518903757172,0.005891006253365656
0.0119357983372285,0.006112679867500112
0.012254077770699827,0.006333647765291393
0.012572357204171155,0.006553871366475722
0.012890636637642483,0.006773318854374136
0.01320891607111381,0.006991964125078943
0.013527195504585138,0.0072097858955817405
0.013845474938056466,0.007426766963057229
0.014163754371527794,0.00764289358352994
0.014482033804999121,0.00785815493991098
0.014800313238470449,0.008072542685738074
0.015118592671941777,0.008286050559377534
0.015436872105413104,0.008498674060585338
0.015755151538884432,0.008710410177678799
0.01607343097235576,0.008921257155265408
0.01639171040582709,0.00913121429652807
0.01670998983929842,0.009340281796057767
0.01702826927276975,0.009548460598949936
0.01734654870624108,0.009755752281610321
0.01766482813971241,0.009962158950507458
0.018154361707700722,0.01027790383187884
0.018643895275689035,0.010591572162246496
0.019133428843677348,0.010903176425093825
0.01962296241166566,0.011212730289416852
0.020112495979653974,0.01152024832356694
