time,Absorbance_215
2.8711917535030783e-13,4.352097414192426e-51
1.7413912891883746e-09,2.10805800033591e-27
7.021031872067933e-09,4.414667494745453e-25
1.230067245494749e-08,3.327540795899306e-24
1.758031303782705e-08,1.6100516053158624e-23
2.574705463239236e-08,1.0177475423425868e-22
4.08665824582067e-08,1.0479674999990802e-21
6.654562272547985e-08,1.1829385147709377e-20
9.2224662992753e-08,5.272386567534432e-20
1.1790370326002615e-07,1.6405235319330222e-19
1.435827435272993e-07,4.10252719728252e-19
1.7974824833086851e-07,1.1680325370260047e-18
2.1591375313443772e-07,2.7446604206511503e-18
2.5207925793800696e-07,5.6688380521188954e-18
2.882447627415762e-07,1.064533334111702e-17
3.244102675451454e-07,1.856038847835076e-17
3.6057577234871466e-07,3.048819080149335e-17
4.2535363684293134e-07,6.611429667517204e-17
4.90131501337148e-07,1.2770590823032593e-16
5.549093658313647e-07,2.2600668375106857e-16
6.196872303255814e-07,3.7389028787289193e-16
7.224411359759445e-07,7.471243643988422e-16
8.251950416263075e-07,1.3513104799792734e-15
9.279489472766704e-07,2.265048417929315e-15
1.0307028529270334e-06,3.575812700991078e-15
1.1334567585773964e-06,5.378811077471975e-15
1.2362106642277594e-06,7.775910164694558e-15
1.3389645698781224e-06,1.087456824662154e-14
1.5189138823903553e-06,1.8330163103768257e-14
1.6988631949025882e-06,2.890931101015152e-14
1.8788125074148211e-06,4.326696886761556e-14
2.058761819927054e-06,6.207252343795831e-14
2.238711132439287e-06,8.600249817102515e-14
2.41866044495152e-06,1.157402831415193e-13
2.5986097574637528e-06,1.5197526355414492e-13
2.7785590699759857e-06,1.9539859010958845e-13
2.9585083824882186e-06,2.466996407871369e-13
3.246097620589991e-06,3.467583296746001e-13
3.5336868586917635e-06,4.715038208182713e-13
3.821276096793536e-06,6.237237973438806e-13
4.108865334895308e-06,8.062069502005131e-13
4.396454572997081e-06,1.0217467402627605e-12
4.684043811098853e-06,1.2731271676940957e-12
4.9716330492006256e-06,1.563117271453345e-12
5.259222287302398e-06,1.8944813626911302e-12
5.54681152540417e-06,2.2699882036831908e-12
6.0739933735350015e-06,3.0821321319021557e-12
6.6011752216658325e-06,4.0689381580314855e-12
7.1283570697966635e-06,5.2474573021469315e-12
7.655538917927495e-06,6.6347009823094834e-12
8.182720766058326e-06,8.247665456699349e-12
9.387518098686918e-06,1.2872516329263742e-11
1.059231543131551e-05,1.8968249797570417e-11
1.1797112763944103e-05,2.6737870667589107e-11
1.3001910096572695e-05,3.6384404511167786e-11
1.5036852494569196e-05,5.750704341652007e-11
1.7071794892565696e-05,8.554167583527989e-11
2.0314152217238826e-05,1.4691120940098287e-10
2.542680137520607e-05,2.939568410383351e-10
3.053945053317331e-05,5.161482932983268e-10
3.565209969114055e-05,8.289870418768819e-10
4.544601569951988e-05,1.7378833783829295e-09
6.879227998291335e-05,6.1165565729962674e-09
9.213854426630682e-05,1.4799617848927463e-08
0.00011548480854970029,2.9257260599557904e-08
0.000153532089053584,6.899097825937299e-08
0.00019157936955746773,1.3427893921823658e-07
0.00022962665006135146,2.3141616708636823e-07
0.0002676739305652352,3.6665984298279574e-07
0.0003057212110691189,5.462246700820116e-07
0.0003437684915730026,7.762781730262472e-07
0.00038181577207688634,1.0629359662156337e-06
0.00041986305258077006,1.4122567789933917e-06
0.0004579103330846538,1.830237958950224e-06
0.0004959576135885375,2.322810809016724e-06
0.0005340048940924212,2.895836083103559e-06
0.000572052174596305,3.5550996207080094e-06
0.0006100994551001887,4.306308111631849e-06
0.0006481467356040724,5.15508499159794e-06
0.0006861940161079561,6.106966473957987e-06
0.0007242412966118398,7.1673977235309225e-06
0.0007622885771157236,8.341729178133964e-06
0.0008003358576196073,9.635213022686879e-06
0.000838383138123491,1.1052999820195624e-05
0.0008764304186273747,1.260013530344988e-05
0.0009154882394066,1.432810406245253e-05
0.0009545460601858253,1.620282002972395e-05
0.0009936038809650507,1.822937034904781e-05
0.001066605446432275,2.2441287062462367e-05
0.0011396070118994993,2.7232026910716236e-05
0.0012126085773667237,3.26311050281572e-05
0.001285610142833948,3.866633845110864e-05
0.0013586117083011723,4.536380142404785e-05
0.0014316132737683966,5.274779445433815e-05
0.001504614839235621,6.084082596046165e-05
0.0015776164047028452,6.966360269825887e-05
0.0016506179701700696,7.923502713425487e-05
0.0017824355480156244,9.846816707500556e-05
0.0019142531258611792,0.00012028294174155975
0.002001569313989525,0.00013618815789191358
0.0020888855021178707,0.00015327128079564934
0.0021762016902462165,0.00017154418220634518
0.0022635178783745624,0.00019101548174020128
0.002350834066502908,0.0002116906717481183
0.002438150254631254,0.00023357226090338224
0.0025254664427596,0.0002566599151656406
0.0026258348866494206,0.00028468468637916737
0.0027262033305392413,0.00031429022262728976
0.002826571774429062,0.000345463699934263
0.0029269402183188828,0.0003781885193812862
0.0030806470176649448,0.0004312644436282369
0.0032343538170110063,0.00048784485371322893
0.003388060616357068,0.0005478291971327832
0.0035417674157031294,0.0006111048736181712
0.003695474215049191,0.0006775496362703894
0.0038491810143952525,0.0007470338135143564
0.004002887813741314,0.000819422344187964
0.004156594613087376,0.0008945766174711788
0.004310301412433437,0.00097235611045373
0.004464008211779499,0.0010526198231783665
0.00461771501112556,0.0011352275186978294
0.004771421810471622,0.0012200407796167049
0.004925128609817683,0.0013069238935054857
0.005078835409163745,0.0013957445801193505
0.005232542208509806,0.0014863745744547344
0.005386249007855868,0.0015786900805571365
0.0055399558072019295,0.001672572110969261
0.005693662606547991,0.0017679067259733397
0.005847369405894053,0.0018645851858667345
0.006001076205240114,0.0019625040286478713
0.006154783004586176,0.0020615650845942834
0.006308489803932237,0.0021616754381918665
0.006462196603278299,0.002262747346772942
0.00661590340262436,0.0023646981241478367
0.006769610201970422,0.002467449996523803
0.006923317001316483,0.002570929937087323
0.007077023800662545,0.0026750694847641745
0.0072307306000086065,0.002779804551871139
0.00746585381340496,0.002941033396369289
0.007700977026801314,0.0031033198354463217
0.007936100240197669,0.003266487191383504
0.008171223453594023,0.003430377144879467
0.008592504484098918,0.003725395601599982
0.00886436770206969,0.003916441415195584
0.009136230920040463,0.004107817404540269
0.009408094138011235,0.0042993862944723646
0.009679957355982007,0.004491028518533794
0.00995182057395278,0.004682640070544284
0.010223683791923552,0.004874130631747584
0.010495547009894324,0.005065421908860207
0.010767410227865096,0.0052564461379644685
0.011039273445835869,0.005447144748306998
0.011311136663806641,0.0056374671893797265
0.011582999881777413,0.0058273699094930275
0.011854863099748186,0.00601681546239406
0.012126726317718958,0.006205771721394871
0.01239858953568973,0.006394211189056331
0.012670452753660503,0.006582110394493108
0.012942315971631275,0.006769449369183342
0.013214179189602047,0.006956211190669943
0.01348604240757282,0.007142381584483546
0.013757905625543592,0.007327948576866059
0.014029768843514364,0.0075129021924407145
0.014301632061485136,0.007697234190702507
0.014573495279455909,0.007880937839150568
0.014845358497426681,0.008064007714536628
0.015117221715397453,0.008246439528938996
0.015389084933368226,0.008428229979051603
0.015660948151338998,0.008609376615970972
0.015932811369309772,0.008789877732046012
0.016204674587280546,0.008969732262087724
0.016616835292261482,0.009241168170276683
0.01702899599724242,0.009511117170840017
0.017441156702223355,0.009779581568226838
0.01785331740720429,0.010046565310236328
0.018265478112185228,0.010312073673817819
0.018677638817166164,0.010576112991068662
0.0190897995221471,0.010838690419794848
0.019501960227128037,0.011099813766461117
0.019914120932108974,0.01135949135071111
0.02032628163708991,0.011617731894145814
