time,Absorbance_215
4.908600202747826e-13,1.4078865586522028e-50
2.852092037769175e-09,6.471899076732108e-27
1.1389531721891736e-08,1.2875362173614879e-24
1.9926971406014296e-08,9.663400475789433e-24
2.8464411090136857e-08,4.660749926285339e-23
4.183499219736195e-08,3.0029974221425843e-22
6.714814148942102e-08,3.2866801554707803e-21
1.0577236454464675e-07,3.0348762369267565e-20
1.443965875998725e-07,1.2666441197873342e-19
1.8302081065509823e-07,3.794349397462476e-19
2.2164503371032396e-07,9.251950356506115e-19
2.737295668236499e-07,2.4650715340705275e-18
3.258140999369758e-07,5.5439330624749236e-18
3.778986330503017e-07,1.109711141316947e-17
4.5784508457880413e-07,2.750432788339121e-17
5.377915361073065e-07,5.863811568915943e-17
6.17737987635809e-07,1.119558959521921e-16
6.976844391643114e-07,1.9675071957279054e-16
7.776308906928138e-07,3.2412229276319857e-16
8.575773422213162e-07,5.069295834466651e-16
9.375237937498186e-07,7.59732822987073e-16
1.0733976603316235e-06,1.3971778264614886e-15
1.2092715269134283e-06,2.3738823785656085e-15
1.3451453934952331e-06,3.790271455360592e-15
1.481019260077038e-06,5.758128071902546e-15
1.7576875375374072e-06,1.1976659254769176e-14
1.9276312746132414e-06,1.765957421385916e-14
2.097575011689076e-06,2.5093488455822622e-14
2.2675187487649103e-06,3.456496392991893e-14
2.5863082609449174e-06,5.886223110976589e-14
2.9050977731249245e-06,9.338291728762839e-14
3.1138031562777274e-06,1.2251267691430163e-13
3.3225085394305304e-06,1.5749826363766747e-13
3.5312139225833334e-06,1.9892744873316997e-13
3.845845804109119e-06,2.748681253736448e-13
4.160477685634905e-06,3.688209654966191e-13
4.475109567160691e-06,4.828123814427327e-13
4.789741448686477e-06,6.188695471941345e-13
5.1043733302122625e-06,7.790108490776028e-13
5.419005211738048e-06,9.652488643273218e-13
5.733637093263834e-06,1.1795934600664482e-12
6.04826897478962e-06,1.4240518292482563e-12
6.592714271774892e-06,1.9240906161067168e-12
7.137159568760165e-06,2.530667461454443e-12
7.681604865745439e-06,3.2541294162795284e-12
8.226050162730712e-06,4.104794469559579e-12
8.770495459715985e-06,5.092970518598723e-12
9.314940756701258e-06,6.228977531675275e-12
1.0488336441220973e-05,9.228505963602968e-12
1.1661732125740687e-05,1.3065828459298763e-11
1.2835127810260402e-05,1.7844307201711377e-11
1.4008523494780116e-05,2.366707100223947e-11
1.518191917929983e-05,3.0637153162319055e-11
1.6355314863819545e-05,3.885767736975872e-11
1.752871054833926e-05,4.843184872143759e-11
1.9725655188677673e-05,7.035531649623718e-11
2.1922599829016085e-05,9.806251672645629e-11
2.4119544469354497e-05,1.3223042586298192e-10
2.631648910969291e-05,1.7353580934862608e-10
2.851343375003132e-05,2.226552909346652e-10
3.071037839036973e-05,2.8026545736309203e-10
3.510864476777193e-05,4.2382680113763017e-10
3.950691114517413e-05,6.095577231007127e-10
4.390517752257633e-05,8.428843910346365e-10
4.830344389997853e-05,1.1292313205759821e-09
5.6203183275432195e-05,1.7939061156886812e-09
6.410292265088586e-05,2.678528866970398e-09
7.200266202633953e-05,3.81449758584039e-09
8.66106064800722e-05,6.683247474878647e-09
0.00011076948816274854,1.4078781960031576e-08
0.00013492836984542488,2.5556112600330985e-08
0.00015908725152810122,4.200916770661634e-08
0.00021118701364072526,9.862523798545216e-08
0.0002632867757533493,1.9143386291900253e-07
0.00031538653786597335,3.292975462971529e-07
0.0003674862999785974,5.210179400012053e-07
0.00041958606209122144,7.753293588159042e-07
0.0004716858242038455,1.100892207448817e-06
0.0005237855863164695,1.5062861802450692e-06
0.0005758853484290935,2.000003412869683e-06
0.0006279851105417174,2.590441858937961e-06
0.0006800848726543414,3.285898273749419e-06
0.0007321846347669654,4.0945622831838e-06
0.0007842843968795894,5.024510037329255e-06
0.0008363841589922134,6.083698156108863e-06
0.0008884839211048374,7.2799579179859306e-06
0.0009405836832174614,8.62098966935659e-06
0.0009926834453300854,1.0114357452140692e-05
0.0010447832074427094,1.1767483855731133e-05
0.0011243171404966429,1.4615614669265986e-05
0.0011794159087251766,1.683027026307824e-05
0.0012345146769537102,1.925200293237505e-05
0.001289613445182244,2.1888730290411407e-05
0.0013447122134107776,2.4748172462639792e-05
0.0013998109816393113,2.7837846985609342e-05
0.0014944051906679548,3.370014364516105e-05
0.001588999399696598,4.029786889842944e-05
0.0016835936087252414,4.76644877631845e-05
0.0017781878177538847,5.583145128342767e-05
0.001872782026782528,6.482816551607967e-05
0.0019673762358111712,7.468197460774517e-05
0.0020619704448398145,8.541814936156309e-05
0.00220509996721964,0.00010339159572524473
0.002348229489599466,0.00012350905872067765
0.0024913590119792915,0.00014583106504134605
0.0026344885343591172,0.00017040754248986582
0.002777618056738943,0.0001972780985187524
0.0029207475791187686,0.00022647236406296578
0.0030638771014985943,0.0002580103937357997
0.00320700662387842,0.00029190311727679915
0.0033501361462582456,0.0003281528360567672
0.0034932656686380713,0.00036675375472503035
0.003636395191017897,0.0004076925372518908
0.0037795247133977227,0.0004509488784594371
0.003922654235777549,0.0004964960839821426
0.004149597339879435,0.000573329095282337
0.004538130759754815,0.0007175851599598941
0.004778143093494645,0.0008143673324612073
0.005018155427234474,0.0009166996652551608
0.005258167760974304,0.0010243070754217451
0.005498180094714133,0.001136903131894673
0.005738192428453963,0.0012541949973748168
0.0059782047621937924,0.0013758876700975086
0.006218217095933622,0.001501687581259436
0.0064582294296734516,0.0016313056060400979
0.006698241763413281,0.0017644595245529069
0.006938254097153111,0.0019008759687719164
0.00717826643089294,0.002040291908067354
0.00741827876463277,0.002182455735953452
0.007658291098372599,0.0023271280166809348
0.007898303432112428,0.0024740819415723183
0.008138315765852257,0.0026231035398138628
0.008378328099592085,0.0027739916863685397
0.008618340433331914,0.0029265579467817886
0.008858352767071743,0.0030806262936235655
0.009098365100811572,0.0032360327237747877
0.0093383774345514,0.003392624801265307
0.009578389768291229,0.003550261146887387
0.009818402102031058,0.003708810892622915
0.010058414435770886,0.003868153115744399
0.010298426769510715,0.0040281762645172706
0.01071006544027089,0.004303921026632283
0.011366262058038578,0.004745888495930496
0.011763621618245023,0.00501439320576462
0.012160981178451468,0.005283201172502375
0.012558340738657914,0.005552068039264951
0.01295570029886436,0.005820783758959237
0.013353059859070805,0.006089168141356786
0.01375041941927725,0.00635706698853725
0.014147778979483695,0.006624348690697551
0.01454513853969014,0.006890901194278121
0.014942498099896586,0.0071566293268672775
0.015339857660103031,0.007421452476156986
0.015737217220309477,0.007685302589974198
0.01613457678051592,0.007948122445057758
0.016531936340722364,0.008209864141076545
0.016929295900928808,0.008470487793676578
0.01732665546113525,0.00872996040736954
0.017724015021341695,0.008988254906692195
0.01812137458154814,0.009245349302230576
0.018518734141754582,0.009501225971156173
0.018916093701961026,0.009755871036824536
0.01931345326216747,0.010009273835027895
0.019710812822373913,0.010261426455442396
0.020108172382580357,0.010512323347477648
