time,Absorbance_215
2.1501914564652877e-14,7.092131079645682e-52
1.6072610065592803e-10,1.9588215672355968e-28
6.660936530005721e-10,4.766092083924968e-26
1.1714612053452163e-09,3.637020566153239e-25
1.6768287576898605e-09,1.7790053832723285e-24
2.1821963100345047e-09,5.929457612421392e-24
3.2765656980409624e-09,4.688998561409803e-23
5.51487524946143e-09,6.908961432924966e-22
9.16782582410735e-09,8.624144413133912e-21
1.2820776398753271e-08,4.032260201292792e-20
1.647372697339919e-08,1.294890228835597e-19
2.0126677548045112e-08,3.3247532535277146e-19
2.3779628122691034e-08,7.343492246783452e-19
2.8684680418915072e-08,1.790577578708791e-18
3.358973271513911e-08,3.7995435041000676e-18
3.849478501136315e-08,7.310538529515756e-18
4.3399837307587186e-08,1.304725962375409e-17
5.2269166518348876e-08,3.236554097578768e-17
6.113849572911057e-08,6.941844455451807e-17
7.543615183544722e-08,1.9268303792358173e-16
8.973380794178388e-08,4.435714280400252e-16
1.0403146404812054e-07,8.971112842609504e-16
1.183291201544572e-07,1.6521352902344644e-15
1.3262677626079387e-07,2.8318572265021315e-15
1.4692443236713053e-07,4.583762897644008e-15
1.6122208847346719e-07,7.079869822843603e-15
1.7551974457980384e-07,1.0517106706230932e-14
1.9840820067157518e-07,1.854274032511343e-14
2.212966567633465e-07,3.0598729521793136e-14
2.4418511285511785e-07,4.788389464619908e-14
2.670735689468892e-07,7.174710008064255e-14
2.899620250386605e-07,1.0367883485442505e-13
3.1285048113043185e-07,1.4530221871756248e-13
3.357389372222032e-07,1.9836359133378547e-13
3.586273933139745e-07,2.6472291342431594e-13
3.8151584940574585e-07,3.4634425730838754e-13
4.166703089580733e-07,5.061781420341126e-13
4.5182476851040074e-07,7.14736247024178e-13
4.869792280627282e-07,9.802811103244045e-13
5.221336876150557e-07,1.3114162516177764e-12
5.572881471673832e-07,1.7170265073957954e-12
5.924426067197107e-07,2.2062373234876644e-12
6.275970662720382e-07,2.788376659694479e-12
6.627515258243657e-07,3.4729342132587607e-12
7.254686051977905e-07,4.978757254901571e-12
7.709795955611897e-07,6.326214220429922e-12
8.16490585924589e-07,7.911963803513523e-12
8.620015762879882e-07,9.757516789449563e-12
9.075125666513874e-07,1.1884470681064234e-11
9.940283545137597e-07,1.678135337480707e-11
1.0459743651595294e-06,2.0309699707812417e-11
1.0979203758052992e-06,2.4318701503245317e-11
1.149866386451069e-06,2.8840564785844756e-11
1.2018123970968388e-06,3.3907451532106073e-11
1.2537584077426086e-06,3.9551463109363326e-11
1.3057044183883784e-06,4.5804657744179183e-11
1.3576504290341481e-06,5.2699060479437137e-11
1.409596439679918e-06,6.026665257588097e-11
1.4615424503256877e-06,6.853936365040407e-11
1.545805267165014e-06,8.354017686787858e-11
1.6300680840043401e-06,1.0061620245041405e-10
1.7143309008436663e-06,1.1990315204790956e-10
1.7985937176829925e-06,1.415365668981147e-10
1.8828565345223187e-06,1.6565186477542305e-10
1.9671193513616447e-06,1.923843573898979e-10
2.1081736706934133e-06,2.433621493389523e-10
2.2063458009278823e-06,2.8373034267646165e-10
2.3045179311623513e-06,3.283552287531093e-10
2.4026900613968203e-06,3.774503211760624e-10
2.5008621916312892e-06,4.3122908498449075e-10
2.599034321865758e-06,4.899049360403508e-10
2.697206452100227e-06,5.536912605730926e-10
2.795378582334696e-06,6.228014299433653e-10
2.999478795810365e-06,7.844497447109919e-10
3.1464294017849864e-06,9.167305898077444e-10
3.293380007759608e-06,1.0631271938494462e-09
3.4403306137342292e-06,1.2243548414588576e-09
3.5872812197088506e-06,1.4011287463822153e-09
3.734231825683472e-06,1.5941641171007691e-09
3.8811824316580935e-06,1.804176116859385e-09
4.028133037632715e-06,2.0318798175751827e-09
4.277056267020965e-06,2.4599678452452028e-09
4.525979496409215e-06,2.944346964577793e-09
4.774902725797465e-06,3.488491603693424e-09
5.023825955185715e-06,4.095875998367554e-09
5.272749184573965e-06,4.769974254468722e-09
5.521672413962215e-06,5.51425991363828e-09
5.770595643350465e-06,6.332205800999061e-09
6.019518872738715e-06,7.227284298660294e-09
6.268442102126965e-06,8.202967530578694e-09
6.64424753202622e-06,9.83637979965532e-09
7.020052961925475e-06,1.167336873621193e-08
7.39585839182473e-06,1.3725876151950991e-08
7.771663821723985e-06,1.6005841142162794e-08
8.14746925162324e-06,1.8525200258773472e-08
8.789058850207237e-06,2.3413655912710853e-08
1.0153752955187399e-05,3.6519431953712624e-08
1.1064348978613025e-05,4.7539602444049015e-08
1.1974945002038652e-05,6.057867755840669e-08
1.4001990678268251e-05,9.771055922071258e-08
1.5274318185510583e-05,1.2739203153115034e-07
1.6546645692752914e-05,1.6254240824358073e-07
1.7818973199995246e-05,2.036224025200326e-07
2.0209986599201803e-05,2.9847349345342395e-07
2.260099999840836e-05,4.1894060824430913e-07
2.4992013397614917e-05,5.680677774445534e-07
2.7383026796821474e-05,7.488925356627848e-07
2.977404019602803e-05,9.644454995543774e-07
3.216505359523459e-05,1.2177499733964607e-06
3.6521996178913006e-05,1.7862712784270104e-06
4.087893876259142e-05,2.508329629868955e-06
4.523588134626984e-05,3.402006224944012e-06
4.959282392994826e-05,4.4852792254498384e-06
5.3949766513626674e-05,5.776016053692644e-06
6.156360877853345e-05,8.582810148879857e-06
6.917745104344023e-05,1.2171082167614517e-05
7.679129330834702e-05,1.6633356895703066e-05
8.44051355732538e-05,2.2060775052948347e-05
9.201897783816058e-05,2.85429768320466e-05
0.00010551180982057719,4.2892216150922954e-05
0.00011900464180299381,6.130633673345815e-05
0.00013249747378541043,8.424383081897525e-05
0.00014599030576782705,0.00011214350471904862
0.00015948313775024367,0.00014542321278280073
0.0001729759697326603,0.00018447870481290077
0.0001864688017150769,0.00022968261947872446
0.00019996163369749353,0.0002813836625056382
0.00021345446567991015,0.00033990596816900427
0.00022694729766232677,0.00040554862284243007
0.0002404401296447434,0.0004785853397803933
0.00025393296162716,0.0005592642871398814
0.0002674257936095766,0.000647808070106907
0.0002809186255919932,0.0007444138597086007
0.0002944114575744098,0.0008492536565629231
0.0003079042895568264,0.0009624746789527533
0.000321397121539243,0.0010841998663933471
0.0003348899535216596,0.0012145284894224894
0.00034838278550407617,0.0013535368547818996
0.00036187561748649277,0.0015012790943733226
0.00037536844946890936,0.001657788026655256
0.00038886128145132595,0.0018230760796791477
0.00040235411343374255,0.0019971362652221954
0.00041584694541615914,0.0021799431936095105
0.00042933977739857573,0.0023714541191431388
0.0004428326093809923,0.0025716100066194036
0.0004563254413634089,0.0027803366100720246
0.0004781404126785786,0.0031357018887303682
0.0005126161664286713,0.003741403398880852
0.0005378977311772976,0.004218822754018626
0.0005631792959259239,0.004723296941459989
0.0005884608606745501,0.005253768123298963
0.0006137424254231764,0.005809112981898492
0.0006390239901718027,0.006388161253469125
0.000664305554920429,0.006989712357183886
0.0006895871196690552,0.0076125501246631505
0.0007148686844176815,0.008255455677439483
0.0007401502491663078,0.008917218510533774
0.000765431813914934,0.009596645864889843
0.0007907133786635603,0.010292570504587905
0.0008159949434121866,0.01100385703792192
0.0008412765081608129,0.01172940692755191
0.0008665580729094391,0.012468162331316953
0.0008918396376580654,0.013219108910356357
0.0009171212024066917,0.013981277736867859
0.000942402767155318,0.014753746427870529
0.0009676843319039442,0.015535639622369002
0.0009929658966525705,0.01632612890840745
0.0010182474614011967,0.017124432295453688
