time,Absorbance_215
1.6002665168199885e-14,4.353582371252243e-52
1.0110782858320007e-10,5.417494800418281e-29
4.18702977494396e-10,1.313252698967493e-26
7.362981264055919e-10,1.0018727742352233e-25
1.0538932753167878e-09,4.900215586323901e-25
1.3714884242279838e-09,1.6333007641599091e-24
2.0568567162950226e-09,1.2832318929047723e-23
3.434483081151438e-09,1.8075257440361082e-22
5.959897284376448e-09,2.9129770402188566e-21
8.485311487601457e-09,1.466687172556194e-20
1.1010725690826466e-08,4.9109281339708866e-20
1.3536139894051476e-08,1.2959015362723479e-19
1.6061554097276485e-08,2.918510451852293e-19
1.939932300603274e-08,7.148984939521171e-19
2.2737091914788998e-08,1.5228880446295352e-18
2.6074860823545255e-08,2.940029584991261e-18
2.941262973230151e-08,5.26219772054839e-18
3.5200515852045635e-08,1.2659169102451168e-17
4.098840197178976e-08,2.6581515597327176e-17
5.133465680124086e-08,7.964205083159107e-17
6.168091163069197e-08,1.9281363087174155e-16
7.202716646014309e-08,4.0381704728686996e-16
8.23734212895942e-08,7.632618502825415e-16
9.271967611904531e-08,1.3351325690968237e-15
1.0306593094849642e-07,2.196706082672402e-15
1.1341218577794753e-07,3.4386675805879585e-15
1.2375844060739864e-07,5.16533894516808e-15
1.3410469543684975e-07,7.49477197749984e-15
1.6239977151802017e-07,1.8050090311944073e-14
1.7980263480885948e-07,2.8649212177346944e-14
1.972054980996988e-07,4.341559034124914e-14
2.1460836139053812e-07,6.331579630571328e-14
2.3201122468137743e-07,8.940230726120955e-14
2.4941408797221675e-07,1.228075598457829e-13
2.7613864250967993e-07,1.9113980313870916e-13
3.028631970471431e-07,2.842470905640216e-13
3.295877515846063e-07,4.0710001791345546e-13
3.5631230612206946e-07,5.649314640897373e-13
3.8303686065953263e-07,7.631929672403457e-13
4.097614151969958e-07,1.0075175018214676e-12
4.36485969734459e-07,1.3036861347211375e-12
4.6321052427192216e-07,1.6575985638383709e-12
4.899350788093853e-07,2.0752486665911078e-12
5.166596333468485e-07,2.562704751272841e-12
5.433841878843117e-07,3.1260930604875126e-12
5.701087424217749e-07,3.7715836572278905e-12
5.96833296959238e-07,4.505378769796254e-12
6.235578514967012e-07,5.333703652533711e-12
6.502824060341644e-07,6.2627994524859564e-12
6.770069605716276e-07,7.298917433517254e-12
7.037315151090908e-07,8.448314274238043e-12
7.304560696465539e-07,9.717248433014828e-12
7.571806241840171e-07,1.1111977493741083e-11
7.839051787214803e-07,1.2638756238669699e-11
8.106297332589435e-07,1.430383529261833e-11
8.511819116262857e-07,1.7108581899242886e-11
8.91734089993628e-07,2.0267943472507832e-11
9.322862683609702e-07,2.380367959241054e-11
9.728384467283123e-07,2.773751572190429e-11
1.0133906250956545e-06,3.2091145022979476e-11
1.0539428034629966e-06,3.688623011993842e-11
1.0944949818303387e-06,4.214440513976797e-11
1.1350471601976809e-06,4.788727853335265e-11
1.175599338565023e-06,5.413643624286321e-11
1.2161515169323652e-06,6.091344448956126e-11
1.2567036952997073e-06,6.823985207665134e-11
1.319659343409465e-06,8.075284892881784e-11
1.382614991519223e-06,9.472237807443522e-11
1.4455706396289807e-06,1.1022888882603441e-10
1.5085262877387385e-06,1.2735278555691533e-10
1.5714819358484963e-06,1.4617443926812267e-10
1.6344375839582541e-06,1.6677419169318028e-10
1.7321799317122324e-06,2.024682771127226e-10
