time,Absorbance_215
1.1639310686076047e-14,2.317849167038969e-53
1.0469643982641909e-10,6.02457456473326e-30
4.339358689018655e-10,1.4679058697928673e-27
7.631752979773118e-10,1.1203770305056095e-26
1.092414727052758e-09,5.483794923346482e-26
1.4216541561282044e-09,1.8289513172512829e-25
2.124441777417714e-09,1.4089996529658694e-24
3.4626058385289134e-09,1.7316403561402344e-23
7.583124050065488e-09,1.0913239331036945e-21
9.835807034672529e-09,2.984340045675408e-21
1.208849001927957e-08,7.374596108594268e-21
1.434117300388661e-08,1.6251664469044023e-20
1.8807389061434965e-08,6.072928583540294e-20
2.3273605118983317e-08,1.6918365370135332e-19
2.773982117653167e-08,3.9435350126374397e-19
3.220603723408002e-08,8.138957701626108e-19
3.913210919250042e-08,2.123891709466428e-18
4.605818115092082e-08,4.729805350864739e-18
5.298425310934122e-08,9.388631396492561e-18
5.991032506776162e-08,1.71082258175863e-17
6.683639702618201e-08,2.9172928971818e-17
7.376246898460241e-08,4.716799790956688e-17
8.821778703928488e-08,1.1301288345427132e-16
1.0267310509396737e-07,2.3618473551053856e-16
1.1712842314864985e-07,4.4579187527032365e-16
1.3158374120333233e-07,7.793764115779963e-16
1.4603905925801482e-07,1.283418093597698e-15
1.604943773126973e-07,2.0133854976634806e-15
1.7494969536737978e-07,3.0339262413369274e-15
1.8940501342206227e-07,4.4191837203420646e-15
2.1261515484115354e-07,7.62128650225917e-15
2.3582529626024484e-07,1.2384417763636716e-14
2.5903543767933613e-07,1.9175542636900513e-14
2.8224557909842743e-07,2.852772127051383e-14
3.0545572051751873e-07,4.1039211268039327e-14
3.2866586193661003e-07,5.737195910083796e-14
3.5187600335570133e-07,7.82497302049457e-14
3.750861447747926e-07,1.0445598144837317e-13
3.982962861938839e-07,1.3683152136866432e-13
4.3576401230573985e-07,2.044086814188888e-13
4.732317384175958e-07,2.9446311872522994e-13
5.106994645294517e-07,4.113731912350899e-13
5.481671906413077e-07,5.598119580721945e-13
5.856349167531637e-07,7.44716516536036e-13
6.231026428650197e-07,9.712631989540766e-13
6.605703689768756e-07,1.2448438045887628e-12
6.980380950887316e-07,1.5710405709411506e-12
7.355058212005876e-07,1.9556022410531393e-12
7.729735473124436e-07,2.4044234914847216e-12
8.104412734242996e-07,2.923527182123753e-12
8.479089995361555e-07,3.519047886716813e-12
8.853767256480115e-07,4.197216385170147e-12
9.228444517598675e-07,4.9643457925720105e-12
9.603121778717235e-07,5.826819628952686e-12
9.977799039835794e-07,6.791081406327401e-12
1.0352476300954352e-06,7.863625256098867e-12
1.0727153562072911e-06,9.05098752975724e-12
1.110183082319147e-06,1.035973949525432e-11
1.1476508084310029e-06,1.1796481086796924e-11
1.1851185345428587e-06,1.3367835539475971e-11
1.2225862606547146e-06,1.5080444572644655e-11
1.279088066969644e-06,1.7944923410546262e-11
1.3355898732845734e-06,2.116863994368376e-11
1.3920916795995028e-06,2.4774498485140583e-11
1.4485934859144322e-06,2.8785420710507767e-11
1.5050952922293616e-06,3.322433334507005e-11
1.561597098544291e-06,3.811415791703172e-11
1.6180989048592203e-06,4.347780282465864e-11
1.6746007111741497e-06,4.933815815817998e-11
