Time,OH_ppm,Relative_Uncertainty,W
2.22044604925031E-14,1.37455499415914E-18,0.05,1E-10
2.22066809385524E-10,1.37482721219432E-10,0.05,1E-10
2.44251285863584E-09,1.06824065199396E-08,0.05,1E-10
4.66295890788615E-09,3.34608359979337E-08,0.05,1E-10
6.88340495713646E-09,6.95003791917735E-08,0.05,1E-10
9.10385100638678E-09,1.19149363946833E-07,0.05,1E-10
1.35242342447482E-08,2.5898994071719E-07,0.05,1E-10
2.16182442979741E-08,6.56755741858576E-07,0.05,1E-10
3.64494775288552E-08,1.86166253682739E-06,0.05,1E-10
5.12807107597363E-08,3.68229435816137E-06,0.05,1E-10
6.61119439906174E-08,6.11793606100063E-06,0.05,1E-10
8.96945883890878E-08,1.12538476438369E-05,0.05,1E-10
1.13277232787558E-07,1.79349176768201E-05,0.05,1E-10
1.36859877186029E-07,2.61530021017138E-05,0.05,1E-10
1.60442521584499E-07,3.58988393173228E-05,0.05,1E-10
2.04763197315404E-07,5.83133193222927E-05,0.05,1E-10
2.49083873046309E-07,8.60195719991212E-05,0.05,1E-10
2.93404548777214E-07,0.000118944434578,0.05,1E-10
3.37725224508118E-07,0.000157010451781,0.05,1E-10
3.82045900239023E-07,0.000200136781307,0.05,1E-10
4.26366575969928E-07,0.000248240005142,0.05,1E-10
5.02598404071711E-07,0.000342371250577,0.05,1E-10
5.78830232173494E-07,0.000450531509443,0.05,1E-10
6.55062060275278E-07,0.000572274523155,0.05,1E-10
7.31293888377061E-07,0.000707153929253,0.05,1E-10
8.07525716478844E-07,0.000854729162069,0.05,1E-10
8.83757544580627E-07,0.001014569936074,0.05,1E-10
9.5998937268241E-07,0.001186258977262,0.05,1E-10
1.03622120078419E-06,0.001369393796173,0.05,1E-10
1.11245302888598E-06,0.001563588109371,0.05,1E-10
1.23897841393639E-06,0.001909327323018,0.05,1E-10
1.36550379898681E-06,0.002282948762924,0.05,1E-10
1.49202918403723E-06,0.002683017945187,0.05,1E-10
1.61855456908765E-06,0.003108242280249,0.05,1E-10
1.74507995413807E-06,0.003557466472796,0.05,1E-10
1.87160533918848E-06,0.004029664167928,0.05,1E-10
1.9981307242389E-06,0.004523929264372,0.05,1E-10
2.12465610928932E-06,0.00503946787837,0.05,1E-10
2.25118149433974E-06,0.005575589928856,0.05,1E-10
2.45927975972206E-06,0.006500587840701,0.05,1E-10
2.66737802510439E-06,0.007477524357017,0.05,1E-10
2.87547629048671E-06,0.00850476359834,0.05,1E-10
3.08357455586903E-06,0.009581108203448,0.05,1E-10
3.29167282125136E-06,0.010705726110912,0.05,1E-10
3.49977108663368E-06,0.011878090409861,0.05,1E-10
3.70786935201601E-06,0.013097927779261,0.05,1E-10
3.91596761739833E-06,0.014365174344691,0.05,1E-10
4.12406588278066E-06,0.015679940177586,0.05,1E-10
4.33216414816298E-06,0.017042482245298,0.05,1E-10
4.5402624135453E-06,0.018453183418553,0.05,1E-10
4.74836067892763E-06,0.01991253524261,0.05,1E-10
4.95645894430995E-06,0.021421123808218,0.05,1E-10
5.16455720969228E-06,0.02297961886616,0.05,1E-10
5.3726554750746E-06,0.024588765814717,0.05,1E-10
5.58075374045693E-06,0.026249379621107,0.05,1E-10
5.89378305176899E-06,0.028846227932841,0.05,1E-10
6.20681236308106E-06,0.031564788357812,0.05,1E-10
6.51984167439312E-06,0.034408602431664,0.05,1E-10
6.83287098570519E-06,0.03738149182501,0.05,1E-10
7.14590029701725E-06,0.040487552810944,0.05,1E-10
7.45892960832932E-06,0.043731152019284,0.05,1E-10
7.77195891964139E-06,0.047116924303332,0.05,1E-10
8.08498823095345E-06,0.050649773952559,0.05,1E-10
8.39801754226552E-06,0.054334878381979,0.05,1E-10
8.71104685357758E-06,0.058177692692707,0.05,1E-10
9.02407616488965E-06,0.0621839545894,0.05,1E-10
9.33710547620171E-06,0.066359690119233,0.05,1E-10
9.65013478751378E-06,0.070711220558255,0.05,1E-10
9.96316409882584E-06,0.075245170217967,0.05,1E-10
1.02761934101379E-05,0.079968474835823,0.05,1E-10
1.058922272145E-05,0.084888390503803,0.05,1E-10
1.0902252032762E-05,0.090012503282626,0.05,1E-10
1.12152813440741E-05,0.095348739573576,0.05,1E-10
1.15283106553862E-05,0.100905377188081,0.05,1E-10
1.18413399666982E-05,0.106691057050563,0.05,1E-10
1.21543692780103E-05,0.112714795547249,0.05,1E-10
1.24673985893224E-05,0.118985997570578,0.05,1E-10
1.27804279006344E-05,0.125514470282825,0.05,1E-10
1.30934572119465E-05,0.13231043759365,0.05,1E-10
1.34064865232586E-05,0.139384555351747,0.05,1E-10
1.37195158345706E-05,0.146747927271484,0.05,1E-10
1.40325451458827E-05,0.154412121622683,0.05,1E-10
1.43455744571948E-05,0.162389188704636,0.05,1E-10
1.46586037685068E-05,0.170691679120468,0.05,1E-10
1.49716330798189E-05,0.179332662871716,0.05,1E-10
1.52846623911309E-05,0.188325749299274,0.05,1E-10
1.5597691702443E-05,0.19768510789895,0.05,1E-10
1.59107210137551E-05,0.20742549003901,0.05,1E-10
1.62237503250671E-05,0.217562251607248,0.05,1E-10
1.65367796363792E-05,0.228111376617617,0.05,1E-10
1.68498089476913E-05,0.239089501809065,0.05,1E-10
1.71628382590033E-05,0.250513942270765,0.05,1E-10
1.74758675703154E-05,0.262402718128838,0.05,1E-10
1.77888968816275E-05,0.274774582331074,0.05,1E-10
1.81019261929395E-05,0.287649049568029,0.05,1E-10
1.84149555042516E-05,0.301046426370839,0.05,1E-10
1.87279848155637E-05,0.314987842427619,0.05,1E-10
1.90410141268758E-05,0.32949528316194,0.05,1E-10
1.93540434381878E-05,0.344591623618505,0.05,1E-10
1.96670727494999E-05,0.360300663703037,0.05,1E-10
1.9980102060812E-05,0.376647164825211,0.05,1E-10
2.0293131372124E-05,0.393656887995279,0.05,1E-10
2.06061606834361E-05,0.411356633426805,0.05,1E-10
2.09191899947481E-05,0.429774281699868,0.05,1E-10
2.12322193060602E-05,0.448938836540984,0.05,1E-10
2.15452486173723E-05,0.468880469277984,0.05,1E-10
2.18582779286843E-05,0.489630565030026,0.05,1E-10
2.21713072399964E-05,0.511221770694945,0.05,1E-10
2.24843365513085E-05,0.533688044798159,0.05,1E-10
2.27973658626205E-05,0.557064709269418,0.05,1E-10
2.31103951739326E-05,0.581388503215785,0.05,1E-10
2.34234244852447E-05,0.606697638761318,0.05,1E-10
2.37364537965568E-05,0.633031859026053,0.05,1E-10
2.40494831078688E-05,0.660432498319036,0.05,1E-10
2.43625124191809E-05,0.688942544622285,0.05,1E-10
2.4675541730493E-05,0.718606704444689,0.05,1E-10
2.4988571041805E-05,0.749471470127104,0.05,1E-10
2.53016003531171E-05,0.781585189682021,0.05,1E-10
2.56146296644292E-05,0.814998139253175,0.05,1E-10
2.59276589757412E-05,0.84976259828263,0.05,1E-10
2.62406882870533E-05,0.885932927475035,0.05,1E-10
2.65537175983654E-05,0.92356564965085,0.05,1E-10
2.68667469096774E-05,0.962719533582209,0.05,1E-10
2.71797762209895E-05,1.00345568090694,0.05,1E-10
2.74928055323016E-05,1.0458376162182,0.05,1E-10
2.78058348436136E-05,1.08993138042886,0.05,1E-10
2.81188641549257E-05,1.13580562751165,0.05,1E-10
2.84318934662378E-05,1.18353172471729,0.05,1E-10
2.87449227775498E-05,1.23318385637427,0.05,1E-10
2.90579520888619E-05,1.28483913137539,0.05,1E-10
2.9370981400174E-05,1.33857769445666,0.05,1E-10
2.9684010711486E-05,1.39448284137552,0.05,1E-10
2.99970400227981E-05,1.45264113809553,0.05,1E-10
3.03100693341102E-05,1.51314254408492,0.05,1E-10
3.06230986454222E-05,1.57608053983651,0.05,1E-10
3.09361279567343E-05,1.64155225871603,0.05,1E-10
3.12491572680463E-05,1.70965862324495,0.05,1E-10
3.15621865793584E-05,1.78050448592295,0.05,1E-10
3.18752158906705E-05,1.85419877469326,0.05,1E-10
3.21882452019825E-05,1.93085464315186,0.05,1E-10
3.25012745132946E-05,2.01058962559892,0.05,1E-10
3.28143038246067E-05,2.09352579702712,0.05,1E-10
3.31273331359187E-05,2.17978993813765,0.05,1E-10
3.34403624472308E-05,2.26951370546939,0.05,1E-10
3.37533917585429E-05,2.36283380672146,0.05,1E-10
3.40664210698549E-05,2.45989218134211,0.05,1E-10
3.4379450381167E-05,2.56083618644984,0.05,1E-10
3.46924796924791E-05,2.66581878814323,0.05,1E-10
3.50055090037911E-05,2.77499875824663,0.05,1E-10
3.53185383151032E-05,2.88854087652707,0.05,1E-10
3.56315676264153E-05,3.00661613840563,0.05,1E-10
3.59445969377273E-05,3.12940196817192,0.05,1E-10
3.62576262490394E-05,3.25708243769509,0.05,1E-10
3.65706555603515E-05,3.38984849060686,0.05,1E-10
3.68836848716635E-05,3.52789817191305,0.05,1E-10
3.71967141829756E-05,3.67143686296864,0.05,1E-10
3.75097434942877E-05,3.82067752172795,0.05,0.074329414624717
3.78227728055997E-05,3.97584092815561,0.05,0.074329414624717
3.81358021169118E-05,4.137155934656,0.05,0.074329414624717
3.84488314282239E-05,4.30485972134786,0.05,0.074329414624717
3.87618607395359E-05,4.47919805597708,0.05,0.074329414624717
3.92362216948288E-05,4.75660434692733,0.05,0.074329414624717
3.97105826501216E-05,5.05075948762466,0.05,0.074329414624717
4.01849436054144E-05,5.36264004193691,0.05,0.074329414624717
4.06593045607073E-05,5.69327507455201,0.05,0.074329414624717
4.11336655160001E-05,6.04374840675442,0.05,0.074329414624717
4.16080264712929E-05,6.41520088542886,0.05,0.074329414624717
4.20823874265857E-05,6.80883265752307,0.05,0.074329414624717
4.25567483818786E-05,7.22590544125946,0.05,0.074329414624717
4.30311093371714E-05,7.66774477750627,0.05,0.074329414624717
4.35054702924642E-05,8.135742239933,0.05,0.074329414624717
4.3979831247757E-05,8.63135758200785,0.05,0.074329414624717
4.44541922030499E-05,9.15612079796815,0.05,0.074329414624717
4.49285531583427E-05,9.71163407148746,0.05,0.074329414624717
4.54029141136355E-05,10.2995735814558,0.05,0.074329414624717
4.58772750689283E-05,10.9216911306511,0.05,0.074329414624717
4.63516360242212E-05,11.5798155604582,0.05,0.074329414624717
4.6825996979514E-05,12.2758539072516,0.05,0.074329414624717
4.73003579348068E-05,13.011792260961,0.05,0.074329414624717
4.77747188900996E-05,13.7896962714877,0.05,0.074329414624717
4.82490798453925E-05,14.6117112497027,0.05,0.074329414624717
