Time,OH_ppm,Relative_Uncertainty,W
1.40414152146765E-14,2.16180377548343E-18,0.05,1E-10
1.4042819356198E-10,2.1623000974983E-10,0.05,1E-10
8.92156371341891E-10,5.50693417242178E-09,0.05,1E-10
1.6438845491218E-09,1.63108804637301E-08,0.05,1E-10
2.39561272690171E-09,3.30906718119935E-08,0.05,1E-10
3.71199466689414E-09,7.73527771550469E-08,0.05,1E-10
5.96795190144233E-09,1.97468949241068E-07,0.05,1E-10
9.90105168530827E-09,5.41024456951485E-07,0.05,1E-10
1.69113451736845E-08,1.57761183023668E-06,0.05,1E-10
2.39216386620606E-08,3.15909257311788E-06,0.05,1E-10
3.09319321504368E-08,5.28709704006381E-06,0.05,1E-10
3.7942225638813E-08,7.96290195676743E-06,0.05,1E-10
4.49525191271892E-08,1.11874582241878E-05,0.05,1E-10
5.81696373828995E-08,1.87617726254265E-05,0.05,1E-10
7.13867556386097E-08,2.82910846017418E-05,0.05,1E-10
8.460387389432E-08,3.97758947743463E-05,0.05,1E-10
9.78209921500303E-08,5.32150295374744E-05,0.05,1E-10
1.11038110405741E-07,6.86059092660875E-05,0.05,1E-10
1.31993111678333E-07,9.69978829525009E-05,0.05,1E-10
1.52948112950924E-07,0.000130268477788,0.05,1E-10
1.73903114223516E-07,0.00016839652152,0.05,1E-10
2.07851643788825E-07,0.000240411098885,0.05,1E-10
2.41800173354133E-07,0.00032499095758,0.05,1E-10
2.75748702919441E-07,0.000422003254844,0.05,1E-10
3.09697232484749E-07,0.000531300920492,0.05,1E-10
3.43645762050057E-07,0.000652725409263,0.05,1E-10
3.77594291615365E-07,0.000786108967967,0.05,1E-10
4.11542821180674E-07,0.000931275820008,0.05,1E-10
4.45491350745982E-07,0.001088043172927,0.05,1E-10
4.7943988031129E-07,0.001256222325493,0.05,1E-10
5.13388409876598E-07,0.00143561994043,0.05,1E-10
5.47336939441906E-07,0.001626039132925,0.05,1E-10
5.81285469007215E-07,0.001827280427168,0.05,1E-10
6.15233998572523E-07,0.002039142521479,0.05,1E-10
6.49182528137831E-07,0.002261423031127,0.05,1E-10
6.83131057703139E-07,0.002493919137008,0.05,1E-10
7.17079587268447E-07,0.002736428219394,0.05,1E-10
7.68637082968123E-07,0.003123424028846,0.05,1E-10
8.20194578667798E-07,0.003532348045886,0.05,1E-10
8.71752074367473E-07,0.003962508604552,0.05,1E-10
9.23309570067149E-07,0.004413227172066,0.05,1E-10
9.74867065766824E-07,0.004883839994207,0.05,1E-10
1.0264245614665E-06,0.005373699510673,0.05,1E-10
1.07798205716618E-06,0.005882177150074,0.05,1E-10
1.12953955286585E-06,0.006408664766139,0.05,1E-10
1.18109704856553E-06,0.006952574725745,0.05,1E-10
1.2326545442652E-06,0.007513339791121,0.05,1E-10
1.28421203996488E-06,0.008090413666147,0.05,1E-10
1.33576953566455E-06,0.008683271477465,0.05,1E-10
1.38732703136423E-06,0.009291410250768,0.05,1E-10
1.4388845270639E-06,0.009914348536787,0.05,1E-10
1.49044202276358E-06,0.010551626438344,0.05,1E-10
1.54199951846325E-06,0.011202804682509,0.05,1E-10
1.59355701416293E-06,0.011867464944614,0.05,1E-10
1.6451145098626E-06,0.012545209298988,0.05,1E-10
1.69667200556228E-06,0.013235658986445,0.05,1E-10
1.74822950126196E-06,0.013938453623005,0.05,1E-10
1.79978699696163E-06,0.014653250893442,0.05,1E-10
1.85134449266131E-06,0.015379726392507,0.05,1E-10
1.94544197282147E-06,0.016734723556442,0.05,1E-10
2.03953945298163E-06,0.018125881161204,0.05,1E-10
2.13363693314179E-06,0.019551644173576,0.05,1E-10
2.22773441330195E-06,0.021010613763476,0.05,1E-10
2.32183189346212E-06,0.022501533450681,0.05,1E-10
2.41592937362228E-06,0.024023277307563,0.05,1E-10
2.51002685378244E-06,0.025574839075612,0.05,1E-10
2.6041243339426E-06,0.027155321608872,0.05,1E-10
2.69822181410276E-06,0.028763926691682,0.05,1E-10
2.8454308277167E-06,0.031335225120579,0.05,1E-10
2.99263984133063E-06,0.033971308350541,0.05,1E-10
3.13984885494457E-06,0.036670265373834,0.05,1E-10
3.2870578685585E-06,0.039430530178836,0.05,1E-10
3.43426688217244E-06,0.042250823915895,0.05,1E-10
3.58147589578637E-06,0.045130114640572,0.05,1E-10
3.72868490940031E-06,0.048067582919691,0.05,1E-10
3.87589392301424E-06,0.051062587440417,0.05,1E-10
4.14146951670315E-06,0.056609821740234,0.05,1E-10
4.33836169902481E-06,0.060841126045639,0.05,1E-10
4.53525388134646E-06,0.06517298688148,0.05,1E-10
4.73214606366812E-06,0.069605213315778,0.05,1E-10
4.92903824598977E-06,0.074137810138142,0.05,1E-10
5.22822711988427E-06,0.081217893132067,0.05,1E-10
5.52741599377877E-06,0.088531264346308,0.05,1E-10
5.74774417962606E-06,0.094067059709805,0.05,1E-10
5.96807236547335E-06,0.099731083121511,0.05,1E-10
6.18840055132063E-06,0.105524290165089,0.05,1E-10
6.40872873716792E-06,0.111447732145153,0.05,1E-10
6.7657270144857E-06,0.121324933557668,0.05,1E-10
7.02196357683573E-06,0.128629919371817,0.05,1E-10
7.27820013918576E-06,0.136117496642817,0.05,1E-10
7.53443670153579E-06,0.143789975364991,0.05,1E-10
7.79067326388582E-06,0.151649798162391,0.05,1E-10
8.04690982623585E-06,0.159699532086082,0.05,1E-10
8.30314638858587E-06,0.167941873133458,0.05,1E-10
8.5593829509359E-06,0.176379649604879,0.05,1E-10
8.81561951328593E-06,0.185015818660924,0.05,1E-10
9.07185607563596E-06,0.193853461301781,0.05,1E-10
9.32809263798599E-06,0.202895780843462,0.05,1E-10
9.58432920033602E-06,0.212146103987839,0.05,1E-10
9.84056576268605E-06,0.221607881291923,0.05,1E-10
1.00968023250361E-05,0.231284686213083,0.05,1E-10
1.04824398904303E-05,0.246261840619383,0.05,1E-10
1.08680774558244E-05,0.261747559840986,0.05,1E-10
1.12537150212186E-05,0.277755590674608,0.05,1E-10
1.16393525866128E-05,0.294300311786798,0.05,1E-10
1.2024990152007E-05,0.311396737776826,0.05,1E-10
1.24106277174012E-05,0.329060524053698,0.05,1E-10
1.27962652827953E-05,0.347307973391566,0.05,1E-10
1.31819028481895E-05,0.366156044206392,0.05,1E-10
1.35675404135837E-05,0.385622360008445,0.05,1E-10
1.39531779789779E-05,0.405725219736568,0.05,1E-10
1.43388155443721E-05,0.426483609113604,0.05,1E-10
1.47244531097662E-05,0.44791721320007,0.05,1E-10
1.51100906751604E-05,0.470046430103138,0.05,1E-10
1.54957282405546E-05,0.4928923856952,0.05,1E-10
1.58813658059488E-05,0.516476949282844,0.05,1E-10
1.6267003371343E-05,0.540822750262875,0.05,1E-10
1.66526409367371E-05,0.565953195794226,0.05,1E-10
1.70382785021313E-05,0.59189248946023,0.05,1E-10
1.74239160675255E-05,0.618665650881642,0.05,1E-10
1.78095536329197E-05,0.646298536269597,0.05,1E-10
1.81951911983139E-05,0.674817859924577,0.05,1E-10
1.8580828763708E-05,0.704251216710817,0.05,1E-10
1.89664663291022E-05,0.734627105466389,0.05,1E-10
1.93521038944964E-05,0.765974953350407,0.05,1E-10
1.97377414598906E-05,0.798325141145838,0.05,1E-10
2.01233790252848E-05,0.831709029525491,0.05,1E-10
2.05090165906789E-05,0.866158986278588,0.05,1E-10
2.08946541560731E-05,0.901708414499999,0.05,1E-10
2.12802917214673E-05,0.938391781753239,0.05,1E-10
2.16659292868615E-05,0.976244650220268,0.05,1E-10
2.20515668522557E-05,1.01530370784798,0.05,1E-10
2.24372044176498E-05,1.0556068005002,0.05,1E-10
2.2822841983044E-05,1.09719296512635,0.05,1E-10
2.32084795484382E-05,1.14010246396068,0.05,1E-10
2.35941171138324E-05,1.18437681976598,0.05,1E-10
2.39797546792266E-05,1.23005885213561,0.05,1E-10
2.4559755427473E-05,1.3015130181761,0.05,1E-10
2.51397561757194E-05,1.37640770178808,0.05,1E-10
2.57197569239658E-05,1.45490633894439,0.05,1E-10
2.62997576722122E-05,1.53718001631212,0.05,1E-10
2.68797584204586E-05,1.62340780554262,0.05,1E-10
2.74597591687051E-05,1.71377710978193,0.05,1E-10
2.80397599169515E-05,1.80848402332509,0.05,1E-10
2.86197606651979E-05,1.90773370585267,0.05,1E-10
2.91997614134443E-05,2.01174077163077,0.05,1E-10
2.97797621616907E-05,2.1207296933803,0.05,1E-10
3.03597629099371E-05,2.23493522073237,0.05,0.068680281974345
3.09397636581836E-05,2.35460281359029,0.05,0.068680281974345
3.151976440643E-05,2.47998909077611,0.05,0.068680281974345
3.20997651546764E-05,2.61136229414201,0.05,0.068680281974345
3.26797659029228E-05,2.74900276816395,0.05,0.068680281974345
3.32597666511692E-05,2.89320345500473,0.05,0.068680281974345
3.38397673994157E-05,3.04427040505031,0.05,0.068680281974345
3.44197681476621E-05,3.20252330289231,0.05,0.068680281974345
3.49997688959085E-05,3.36829600863925,0.05,0.068680281974345
3.55797696441549E-05,3.5419371143294,0.05,0.068680281974345
3.61597703924013E-05,3.72381051512169,0.05,0.068680281974345
3.67397711406478E-05,3.91429599485688,0.05,0.068680281974345
3.73197718888942E-05,4.1137898254822,0.05,0.068680281974345
3.78997726371406E-05,4.32270537970543,0.05,0.068680281974345
3.8479773385387E-05,4.54147375609571,0.05,0.068680281974345
3.90597741336334E-05,4.77054441569231,0.05,0.068680281974345
3.96397748818799E-05,5.01038582902042,0.05,0.068680281974345
4.02197756301263E-05,5.26148613223265,0.05,0.068680281974345
4.07997763783727E-05,5.52435379089077,0.05,0.068680281974345
4.13797771266191E-05,5.79951826967631,0.05,0.068680281974345
4.19597778748655E-05,6.08753070607646,0.05,0.068680281974345
4.2539778623112E-05,6.38896458583009,0.05,0.068680281974345
4.31197793713584E-05,6.70441641763458,0.05,0.068680281974345
4.36997801196048E-05,7.0345064043025,0.05,0.068680281974345
4.42797808678512E-05,7.37987910722125,0.05,0.068680281974345
4.48597816160976E-05,7.74120410060792,0.05,0.068680281974345
4.54397823643441E-05,8.11917661166405,0.05,0.068680281974345
4.60197831125905E-05,8.51451814231887,0.05,0.068680281974345
4.65997838608369E-05,8.92797706780366,0.05,0.068680281974345
4.71797846090833E-05,9.36032920682483,0.05,0.068680281974345
4.77597853573297E-05,9.81237835762867,0.05,0.068680281974345
4.83397861055762E-05,10.2849567935975,0.05,0.068680281974345
4.89197868538226E-05,10.7789257115921,0.05,0.068680281974345
4.9499787602069E-05,11.2951756256624,0.05,0.068680281974345
5.00797883503154E-05,11.834626698078,0.05,0.068680281974345
5.06597890985618E-05,12.3982289989107,0.05,0.068680281974345
5.12397898468083E-05,12.9869626847091,0.05,0.068680281974345
5.18197905950547E-05,13.6018380863786,0.05,0.068680281974345
5.23997913433011E-05,14.2438956954995,0.05,0.068680281974345
5.29797920915475E-05,14.9142060374645,0.05,0.068680281974345
5.35597928397939E-05,15.6138694191903,0.05,0.068680281974345
5.41397935880404E-05,16.3440155385388,0.05,0.068680281974345
5.47197943362868E-05,17.1058029418096,0.05,0.068680281974345
5.52997950845332E-05,17.9004183148765,0.05,0.068680281974345
5.58797958327796E-05,18.7290755928954,0.05,0.068680281974345
5.6459796581026E-05,19.5930148729573,0.05,0.068680281974345
5.70397973292724E-05,20.4935011135034,0.05,0.068680281974345
5.76197980775189E-05,21.4318226037904,0.05,0.068680281974345
5.81997988257653E-05,22.4092891862904,0.05,0.068680281974345
5.87797995740117E-05,23.4272302146726,0.05,0.068680281974345
5.93598003222581E-05,24.4869922298504,0.05,0.068680281974345
5.99398010705046E-05,25.5899363379572,0.05,0.068680281974345
6.0519801818751E-05,26.7374352678118,0.05,0.068680281974345
6.10998025669974E-05,27.930870098518,0.05,0.068680281974345
6.16798033152438E-05,29.1716266399276,0.05,0.068680281974345
6.22598040634902E-05,30.4610914458502,0.05,0.068680281974345
6.28398048117366E-05,31.8006474469517,0.05,0.068680281974345
6.34198055599831E-05,33.1916691955967,0.05,0.068680281974345
6.39998063082295E-05,34.6355177129869,0.05,0.068680281974345
6.45798070564759E-05,36.133534927886,0.05,0.068680281974345
6.51598078047223E-05,37.6870377012795,0.05,0.068680281974345
6.57398085529687E-05,39.2973114377867,0.05,0.068680281974345
6.63198093012152E-05,40.9656032877188,0.05,0.068680281974345
6.68998100494616E-05,42.6931149455978,0.05,0.068680281974345
6.7479810797708E-05,44.4809950557151,0.05,0.068680281974345
6.80598115459544E-05,46.3303312423016,0.05,0.068680281974345
6.86398122942009E-05,48.2421417882063,0.05,0.068680281974345
6.92198130424473E-05,50.2173669912227,0.05,0.068680281974345
6.97998137906937E-05,52.2568602332626,0.05,0.068680281974345
7.03798145389401E-05,54.3613788051601,0.05,0.068680281974345
7.09598152871865E-05,56.5315745373482,0.05,0.068680281974345
7.1539816035433E-05,58.7679843007398,0.05,0.068680281974345
7.21198167836794E-05,61.0710204219793,0.05,0.068680281974345
7.26998175319258E-05,63.4409611080602,0.05,0.068680281974345
7.32798182801722E-05,65.8779409752076,0.05,0.068680281974345
7.38598190284186E-05,68.3819417302546,0.05,0.068680281974345
7.44398197766651E-05,70.9527831079831,0.05,0.068680281974345
7.50198205249115E-05,73.5901141806788,0.05,0.068680281974345
7.55998212731579E-05,76.2934051595936,0.05,0.068680281974345
