Time,H_ppm
1.6558942688672096e-12,0.9940357850674215
1.656059858294096e-08,0.994033576591713
1.8215002546966194e-07,0.9940114921617984
8.292223524622562e-07,0.9939251978341426
2.310341003726519e-06,0.9937277020830848
5.1485090444363e-06,0.9933493634118993
1.0262857497190629e-05,0.9926679641669685
1.9383470482127345e-05,0.9914539579373126
3.688618916356219e-05,0.9891283999547444
7.074975356114326e-05,0.9846444650060102
0.00010461331795872434,0.9801808553368202
0.00013847688235630543,0.9757374841860239
0.0001723404467538865,0.9713142620604199
0.00020658508438187138,0.9668616792325805
0.00024082972200985625,0.9624295266717474
0.00027507435963784114,0.9580177045899742
0.0003614508148659802,0.9469793013264418
0.0004478272700941193,0.9360681605458137
0.0005342037253222583,0.9252828186005098
0.0006205801805503974,0.9146218377342161
0.0007069566357785364,0.9040837970480627
0.0007933330910066754,0.8936672903630785
0.0008797095462348144,0.8833709264133277
0.0011186497525434579,0.8555030290043484
0.0012617804417768257,0.8392329260809537
0.0014049111310101936,0.8232727136390778
0.0015480418202435614,0.8076165424680641
0.0016911725094769293,0.7922586677566972
0.0018343031987102972,0.7771934431234386
0.002056864048752128,0.7543361025057554
0.002279424898793959,0.7321526299168811
0.00250198574883579,0.7106232711593531
0.0029824108828769317,0.6662895311691232
0.003275040830187718,0.6406568556938341
0.003567670777498504,0.6160140442646811
0.0038603007248092904,0.5923230460667973
0.004152930672120077,0.5695472621723603
0.004445560619430863,0.5476514939934406
0.004738190566741649,0.5266018869498823
0.005030820514052435,0.5063658771153444
0.005494610706936066,0.4758840791137626
0.005958400899819696,0.44724903696953583
0.006422191092703327,0.4203492844340175
0.006885981285586957,0.39508002913546664
0.0073497714784705875,0.37134273007303786
0.007813561671354217,0.3490447542876386
0.008277351864237847,0.32809905466208766
0.008741142057121476,0.30842383538831264
0.009204932250005106,0.2899422228541549
0.009938182161287805,0.2629837794591582
0.010671432072570503,0.23856591422306225
