Time,H_ppm
2.9613329966055775e-12,0.6269592474665817
2.961629129905238e-08,0.6269574242568532
3.257495909596101e-07,0.626939192513203
1.4540930795006127e-06,0.6268697298662123
4.015968929527764e-06,0.6267120450019309
8.911657556358379e-06,0.6264108225300128
1.7730787635704035e-05,0.6258685628595858
3.3518729120853286e-05,0.6248989852186183
6.482466344526081e-05,0.6229808466161617
0.00011339365470516046,0.6200166288294263
0.00016196264596506012,0.6170665193110819
0.00021053163722495978,0.6141304543478924
0.00025910062848485943,0.6112083685987952
0.00031481180336438903,0.6078737229887736
0.0003705229782439186,0.6045572944991604
0.0004262341531234482,0.6012589791031328
0.0005195247806066231,0.5957761020781653
0.0006128154080897979,0.5903432714401102
0.0007061060355729727,0.5849600326629069
0.0007993966630561475,0.5796259371562329
0.0009457126051750976,0.5713579223227216
0.0010920285472940476,0.5632080048345556
0.0012383444894129977,0.5551745096143236
0.0015335281289797806,0.5393150922524277
0.0018287117685465634,0.5239095716860601
0.0021238954081133463,0.5089450155658852
0.002419079047680129,0.49440888134416866
0.002714262687246912,0.48028899856328505
0.003009446326813695,0.4665735365718782
0.0033046299663804777,0.4532509880135457
0.0035998136059472606,0.44031016406096996
0.004079092965145616,0.4200838075916049
0.004558372324343971,0.4007903857945379
0.005037651683542326,0.38238710250031516
0.005516931042740681,0.36483310466094315
0.005996210401939036,0.348089391138666
0.006475489761137391,0.33211873208557646
0.006954769120335746,0.3168855925078442
0.007434048479534101,0.3023560573427697
0.007913327838732456,0.28849775856265353
0.008716625788701228,0.26669155534405564
0.009278024010017366,0.25244673161633957
0.009839422231333505,0.23897019639557313
0.010400820452649643,0.22622062350051814
0.010962218673965782,0.21415889680743266
0.01152361689528192,0.2027480119404605
0.012085015116598059,0.19195295275449395
0.012646413337914197,0.1817405712604263
0.013590613172150878,0.16579272016839744
0.01453481300638756,0.15126633659563238
0.01547901284062424,0.13803494371715896
