Time,H_ppm
1.1478041373937634e-12,0.9891196832328437
1.1479189178075027e-08,0.989117194660322
1.2625960291745135e-07,0.9890923093525469
5.394158274523634e-07,0.9890027390510246
1.4604798856934113e-06,0.9888030856906372
3.2091006304196814e-06,0.9884241583518724
6.349566092800053e-06,0.9877439811778478
1.1943887112117066e-05,0.986533494565705
2.2682790127313672e-05,0.9842139878886856
4.332761579798926e-05,0.9797701846854832
6.397244146866485e-05,0.9753464415384212
8.461726713934044e-05,0.9709426728337082
0.00010526209281001603,0.9665587902768451
0.00012622660759520056,0.9621272974413333
0.0001471911223803851,0.9577161371311744
0.00016815563716556962,0.9533252097318446
0.00021945029308806393,0.9426664986904467
0.00027074494901055824,0.9321269952730856
0.0003220396049330526,0.9217053649711854
0.0003733342608555469,0.9114002963644967
0.00042462891677804126,0.9012104930757814
0.0004759235727005356,0.891134671884772
0.0005272182286230299,0.8811715629112591
0.0006705336643180173,0.8539218448969256
0.0007574975748863671,0.8377994662542545
0.0008444614854547169,0.8219817074547391
0.0009314253960230667,0.8064628463367569
0.0010183893065914165,0.7912372636538285
0.0011053532171597664,0.7762994367985973
0.0012391229598351945,0.7538710500836647
0.0013728927025106225,0.7320914595886937
0.0015066624451860505,0.710941952442194
0.0017703432924228361,0.6710280937247267
0.0019467234916336563,0.6455899532523758
0.0021231036908444766,0.621118019662143
0.0022994838900552966,0.5975756824955083
0.0024758640892661166,0.5749277125227882
0.0026522442884769366,0.5531402133081599
0.0028286244876877566,0.5321805689946814
0.0030050046868985766,0.5120173941283613
0.0033024723881790712,0.4797326976415764
0.003599940089459566,0.4494903554047612
0.0038184464349613474,0.428501662137393
0.004036952780463129,0.40849695907315603
0.00425545912596491,0.389430160822736
0.004473965471466691,0.3712573507835437
0.004692471816968472,0.35393668531791916
0.004910978162470253,0.3374282749907403
0.005129484507972034,0.321694081555521
0.0053479908534738154,0.3066978381327812
0.0055664971989755965,0.29240497565861717
0.0059034835184098985,0.27166522594072023
0.0062404698378442005,0.25240671593062436
0.0065774561572785025,0.2345237676380378
0.0069144424767128045,0.21791822118259493
