Time,H_ppm
4.992546719365214e-13,0.42319090068105586
4.993045974037151e-09,0.42318374601965786
5.4918513167689294e-08,0.42311220747024175
1.0484398036134144e-07,0.42304067967239684
1.9660732957312887e-07,0.4229092421532206
3.564840549274408e-07,0.4226803392305087
6.352939108369044e-07,0.42228145005825835
1.1292805232841297e-06,0.42157563408156795
2.115897184053582e-06,0.420169467259773
3.102513844823034e-06,0.4187679905400222
4.089130505592486e-06,0.4173711897836136
5.706964823328336e-06,0.41509082427670685
7.3247991410641855e-06,0.4128229292638344
8.942633458800036e-06,0.4105674377966056
1.0560467776535885e-05,0.40832428161496664
1.4017115511989786e-05,0.40357260461420785
1.7473763247443685e-05,0.3988762933622648
2.3262675444126105e-05,0.39113357082236794
2.9051587640808525e-05,0.3835414420198147
3.484049983749094e-05,0.3760970332814941
4.062941203417336e-05,0.36879752924653453
4.641832423085578e-05,0.3616401687163752
5.5507656947649596e-05,0.3506825044236251
6.459698966444342e-05,0.34005833637304167
7.368632238123724e-05,0.32975770108232816
8.277565509803106e-05,0.3197709201325588
9.186498781482488e-05,0.31008859361926383
0.0001009543205316187,0.3007015935197002
0.00012515924581785705,0.27707795155970555
0.00014059231458206194,0.2630032142172273
0.00015602538334626682,0.2496514479730305
0.0001714584521104717,0.23698599262092132
0.0001868915208746766,0.2249719899421627
0.00020232458963888149,0.21357632169768345
0.00023016445918106176,0.19448341551554627
0.00025800432872324203,0.17712908214922476
0.0002858441982654223,0.16135646491009958
0.0003136840678076026,0.14702259757468908
0.00034152393734978285,0.13399719372671953
0.0003693638068919631,0.1221615840933109
0.0003972036764341434,0.11140773792754739
0.00042504354597632367,0.10163733202887368
0.00045288341551850394,0.0927608831051022
