Time,H_ppm
3.433512747594325e-13,0.716332019264275
3.4338560988690844e-09,0.7163240872413961
3.776898357481233e-08,0.7162447729879913
7.210411105075558e-08,0.7161654667011759
1.4413201454710619e-07,0.7159991275298726
2.7491869644591505e-07,0.7156971927818726
5.063580894716774e-07,0.7151632084828852
9.168383336270198e-07,0.7142171345271991
1.7096209127323457e-06,0.7123935429506851
3.1371459299401643e-06,0.7091218545500224
4.564670947147983e-06,0.7058655025211745
5.9921959643558014e-06,0.7026244209061552
7.41972098156362e-06,0.6993985417734793
8.925976483923795e-06,0.6960111695852107
1.043223198628397e-05,0.692640575196001
1.1938487488644146e-05,0.6892866731070296
1.4993804075314859e-05,0.6825344920522554
1.8049120661985574e-05,0.6758499882281906
2.1104437248656288e-05,0.6692325039461212
2.4159753835327003e-05,0.6626813907746398
2.7215070421997717e-05,0.6561960062403399
3.183370948867283e-05,0.646515593144826
3.645234855534794e-05,0.636981747477506
4.107098762202305e-05,0.6275923194921048
4.568962668869816e-05,0.6183451902924854
5.395025098449985e-05,0.6021546111076971
6.221087528030154e-05,0.5864008319596876
7.047149957610323e-05,0.5710724117159511
7.873212387190493e-05,0.5561581888116147
8.699274816770662e-05,0.5416472761506471
9.977657478286e-05,0.5199611007416371
0.00011256040139801337,0.4991773610313743
0.00012534422801316675,0.4792594116650655
0.00013812805462832013,0.46017201989380807
0.0001509118812434735,0.44188131554689747
0.00016369570785862688,0.42435474535798506
0.00017647953447378026,0.40756102828066
0.00018926336108893364,0.3914701108668773
0.00021201515341626024,0.36448170747108066
0.00022772707064086972,0.34700950771082806
0.0002434389878654792,0.33043433917865145
0.0002591509050900887,0.3147108308418114
0.00027486282231469817,0.2997958346850438
0.00029057473953930765,0.2856483407766014
0.00030628665676391714,0.2722293697795885
0.0003219985739885266,0.25950186591449004
0.000358103240105324,0.23268714762968737
0.0003804383845471958,0.21766172343879123
0.00040277352898906765,0.2037276818532979
0.0004251086734309395,0.19080644846728884
0.0004474438178728113,0.17882500986523142
0.00046977896231468314,0.1677155115116147
0.000492114106756555,0.15741491609855213
