Time,H_ppm
2.705348021197375e-13,0.8830105953325315
2.705618555999495e-09,0.8830028588932294
2.9759098767973248e-08,0.8829254990191222
5.6812578979947e-08,0.8828481451698909
1.1693936617925121e-07,0.8826762490697373
2.2811267679437364e-07,0.8823585040883629
4.260816722399273e-07,0.8817929705779652
7.771671909033851e-07,0.8807909231897455
1.4435244244873628e-06,0.8788921749945026
2.86853354115791e-06,0.8748454020321438
4.293542657828457e-06,0.8708172602387735
5.718551774499004e-06,0.8668076701437624
7.143560891169552e-06,0.8628165495949016
8.493724222386984e-06,0.8590520348746268
9.843887553604417e-06,0.8553039643144691
1.119405088482185e-05,0.8515722617304939
1.4564085269448998e-05,0.842328813906087
1.7934119654076145e-05,0.8331858073954269
2.1304154038703293e-05,0.8241421669141281
2.467418842333044e-05,0.8151968355903403
2.8044222807957588e-05,0.8063487677397523
3.1414257192584735e-05,0.7975969272597234
3.478429157721188e-05,0.788940287871595
4.321109423304706e-05,0.7677043098279452
4.885594949216775e-05,0.7538005778685682
5.450080475128844e-05,0.7401494988840428
6.014566001040913e-05,0.7267465694714533
6.579051526952982e-05,0.7135873626407494
7.143537052865051e-05,0.7006675228752397
8.005363941539451e-05,0.6813942047387795
9.336215972398978e-05,0.6526739343304628
0.00010667068003258505,0.6251718970638579
0.00011997920034118032,0.598837171135522
0.00013328772064977559,0.5736209064517711
0.00014659624095837085,0.5494762386811314
0.00015990476126696612,0.5263582110248073
0.0001732132815755614,0.5042237023679405
0.00018652180188415666,0.48303135804648095
0.0002070262695430929,0.4521331829622351
0.0002219246589260542,0.4309481607233975
0.00023682304830901553,0.4107717557290839
0.00025172143769197684,0.3915563849983087
0.00026661982707493816,0.3732566696132202
0.0002815182164578995,0.3558293485999967
0.0002964166058408608,0.3392331756201353
0.0003113149952238221,0.3234288185691059
0.0003360984053396242,0.29879183137110815
0.00036088181545542624,0.2760808586945543
0.0003856652255712283,0.2551462367996871
0.00041044863568703036,0.23584979271732343
0.0004352320458028324,0.21806399953408737
0.0004600154559186345,0.2016711660374304
