Time,H_ppm
2.830333545019974e-13,0.671140603168717
2.830616578374476e-09,0.6711320203203615
3.113395202857422e-08,0.6710461992165707
5.943728747877396e-08,0.6709603879516256
1.1519813300166039e-07,0.6707913617934141
2.1447371213532665e-07,0.6704905364481997
3.8890782179910845e-07,0.6699622942420075
6.978354942675089e-07,0.6690277914344173
1.299238371536502e-06,0.6672123209175334
2.318055166208042e-06,0.6641481134369687
3.336871960879582e-06,0.6610980977337685
4.3556887555511225e-06,0.658062212007228
5.374505550222663e-06,0.6550403927166618
6.4887730273139605e-06,0.6517515062863574
7.603040504405258e-06,0.6484792940716013
8.717307981496556e-06,0.6452236676169314
1.076553548577997e-05,0.6392822137914962
1.2813762990063383e-05,0.6333959985576239
1.4861990494346797e-05,0.6275645135366289
1.691021799863021e-05,0.6217872572134213
1.8958445502913626e-05,0.6160637326333065
2.229900444832013e-05,0.6068429469880516
2.5639563393726636e-05,0.5977616641634442
2.898012233913314e-05,0.5888177983619676
3.232068128453965e-05,0.5800092959162185
3.7928517740206786e-05,0.5655211423115849
4.353635419587392e-05,0.551399377973844
4.914419065154106e-05,0.5376348458469049
5.4752027107208195e-05,0.524218610787695
6.035986356287533e-05,0.5111419552904508
6.937420522600788e-05,0.490812124330855
7.838854688914043e-05,0.4713036290887401
8.740288855227298e-05,0.4525836131287118
9.641723021540553e-05,0.4346205081675851
0.00010543157187853808,0.4173839835780687
0.00011444591354167063,0.40084490117040067
0.00012346025520480319,0.38497527143222826
0.00013247459686793574,0.36974821012829234
0.00014667518631807374,0.34700188751556416
0.00016087577576821173,0.32569056316101036
0.00017507636521834973,0.3057243275493842
0.00018927695466848773,0.2870188233879527
0.00020347754411862573,0.26949488947882594
0.00021767813356876373,0.2530782698132803
0.00023187872301890173,0.23769933924463327
0.00024607931246903975,0.22329281912323656
0.0002602799019191778,0.2097974983490173
0.0002818461527069831,0.19091735357329628
0.00030341240349478845,0.17382187108552138
0.0003249786542825938,0.15834289032453683
