time,Absorbance_215,Relative_Uncertainty,W
0.001396659,0.187387,0.100011173603771,0.08908708064
0.001399229,0.178378,0.100011230327463,0.08908708064
0.001427469,0.181982,0.100011869926886,0.08908708064
0.001437739,0.171171,0.100012109615236,0.08908708064
0.001453149,0.18018,0.100012476324187,0.08908708064
0.001463419,0.165766,0.100012724738983,0.08908708064
0.001476249,0.172973,0.100013042051085,0.08908708064
0.001486519,0.162162,0.100013299757483,0.08908708064
0.001514759,0.171171,0.100014030490927,0.08908708064
0.001525029,0.162162,0.100014303316016,0.08908708064
0.001542999,0.171171,0.100014791766031,0.08908708064
0.001553269,0.153153,0.100015077587472,0.08908708064
0.001571249,0.162162,0.100015587091093,0.08908708064
0.001573809,0.154955,0.100015660795795,0.08908708064
0.001589219,0.14955,0.100016109904373,0.08908708064
0.001591779,0.156757,0.100016185732702,0.08908708064
0.001594349,0.16036,0.100016262099673,0.08908708064
