Time,O_ppm
5.125378962510048e-13,0.9638534939118315
5.125891500406299e-09,0.9638528146368756
5.637968112550677e-08,0.9638460219192378
2.577237926821611e-07,0.9638193380495416
7.193601539191089e-07,0.9637581607580896
1.6042511890435645e-06,0.9636409034276214
3.1963124223497236e-06,0.9634299745049003
6.005982628517442e-06,0.9630578396510445
1.1034787547427364e-05,0.962392143909796
2.16660708321815e-05,0.9609863255785346
3.229735411693564e-05,0.9595825609841808
4.292863740168977e-05,0.9581808473323629
5.3559920686443906e-05,0.9567811816952899
7.484343547977445e-05,0.9539852336062445
9.6126950273105e-05,0.9511974588679856
0.00011741046506643556,0.9484178339795558
0.00013869397985976612,0.9456463344591904
0.00015997749465309667,0.9428829360658846
0.0002022539912937596,0.9374177956511904
0.0002815259076127006,0.9272554746260134
0.0003315755686331645,0.9208961455430485
0.0003816252296536284,0.9145804388331457
0.00043167489067409226,0.9083080567677453
0.00048172455169455614,0.9020787030994216
0.0005818251541639723,0.8897477459085555
0.0006819257566333884,0.8775853898343802
0.0007820263591028046,0.8655893288182026
0.0009333654647084599,0.8477635597759275
0.0010847045703141153,0.8303049874548587
0.0012360436759197707,0.8132060512250217
0.0013873827815254261,0.796459344170582
0.0015387218871310815,0.7800576091973948
0.001690060992736737,0.763993738527029
0.0018414000983423924,0.7482607722720866
0.0020712288255503404,0.7249857402343616
0.0023010575527582884,0.7024349153197936
0.0025308862799662364,0.680585765078673
0.0027607150071741844,0.6594164572245375
0.0029905437343821324,0.6389058378980915
0.0032203724615900804,0.6190334115105496
0.0034502011887980284,0.5997793207188008
0.003947800867917619,0.5601204396323558
0.004534476502911398,0.5167185187451027
0.0049347845511760365,0.4890512999905267
0.005335092599440675,0.4628661691380695
0.005735400647705313,0.4380837366152601
0.006135708695969951,0.4146288651631292
0.006536016744234589,0.39243043937763383
0.0069363247924992275,0.37142115217230615
0.007336632840763866,0.35153730298826574
0.007736940889028504,0.332718604576443
0.008137248937293142,0.31490799902671596
0.00853755698555778,0.29805148432826006
0.008937865033822417,0.2820979510632237
0.009338173082087054,0.26699902785338353
0.009738481130351691,0.2527089346575863
0.010138789178616329,0.23918434374634898
0.010539097226880966,0.22638424826635165
0.010939405275145603,0.21426983799723753
