Time,O_ppm
7.624100764581623e-13,0.784312156801611
7.624863174658081e-09,0.7843115140958836
8.386587082047432e-08,0.784305087073741
3.734292872159143e-07,0.7842806777268291
1.0301660193034015e-06,0.784225319539735
2.284246740978145e-06,0.7841196203578509
4.537601368840956e-06,0.7839297339335538
8.514333724430625e-06,0.7835947335222333
1.5652551105948334e-05,0.7829937683995278
3.124793204363547e-05,0.7816823996156902
4.6843312981322607e-05,0.7803732281526845
6.243869391900974e-05,0.779066250573239
7.803407485669687e-05,0.7777614632820069
0.00010790343531577063,0.7752685442065536
0.00013777279577484438,0.7727836217500146
0.00016764215623391813,0.7703066705556557
0.00019751151669299187,0.7678376643327565
0.00022738087715206562,0.7653765770828048
0.0002837205661649449,0.7607559316432317
0.00037629723636437376,0.7532238861730339
0.0004688739065638026,0.7457664631689589
0.0005614505767632315,0.738382919628986
0.0006540272469626603,0.7310725230206943
0.0007466039171620892,0.7238345500023546
0.0008391805873615181,0.7166682841031771
0.0009317572575609469,0.7095730150470035
0.001076000610884812,0.6986577311972388
0.0012202439642086773,0.6879104699151141
0.0013644873175325425,0.677328644000308
0.0015087306708564078,0.6669097065371378
0.0017760088062035002,0.6480258269956053
0.0020432869415505928,0.6296770318122695
0.002310565076897685,0.6118481583639703
0.002577843212244777,0.5945244732219497
0.0028451213475918693,0.5776916596246072
0.0031123994829389615,0.5613358063842755
0.0033796776182860536,0.5454433968441776
0.003646955753633146,0.530001297690162
0.004021393328760707,0.5091010744687889
0.004395830903888268,0.489025742886172
0.004770268479015829,0.4697427457348882
0.00514470605414339,0.4512208089901107
0.005519143629270951,0.4334298902775844
0.005893581204398512,0.4163411332501564
0.006268018779526073,0.39992682258304607
0.006886813723995029,0.3742082559523818
0.007505608668463985,0.3501454314267037
0.008124403612932941,0.3276317456609501
0.008743198557401896,0.3065674570552985
0.009361993501870851,0.28685924732527013
0.009980788446339806,0.2684198092789619
0.010599583390808761,0.25116745820867886
0.011218378335277716,0.23502576827775937
0.011837173279746671,0.21992323390022253
0.012455968224215627,0.20579295364459776
0.013074763168684582,0.1925723340091439
0.013693558113153537,0.18020281171820032
0.014312353057622492,0.1686295939282296
