Time,O_ppm
2.6737552284937616e-13,0.6949256427356367
2.674022604016611e-09,0.6949248962499037
2.9411574888954228e-08,0.6949174314460622
1.1754319822150594e-07,0.6948928267265119
3.0854623098225374e-07,0.6948395051740961
6.674500273866202e-07,0.6947393224570453
1.3086092577754782e-06,0.694560388189314
2.438098283831845e-06,0.6942452832640191
4.468012676027424e-06,0.6936793369596087
9.005613251209924e-06,0.6924159080047527
1.3543213826392425e-05,0.6911547810657145
1.8080814401574925e-05,0.6898959522221654
2.2618414976757424e-05,0.6886394173769991
3.105701188986478e-05,0.6863087185278226
3.9495608802972133e-05,0.6839859135891807
4.7934205716079485e-05,0.6816709760425538
5.6372802629186836e-05,0.6793638784801206
6.481139954229419e-05,0.677064593822199
8.023846910520627e-05,0.6728812535284823
0.00010427342115439629,0.6664151997886891
0.0001283083732035863,0.6600113176953891
0.0001523433252527763,0.6536690069259362
0.0001763782773019663,0.647387675145511
0.00020041322935115632,0.6411667369360292
0.00022444818140034633,0.6350056122324367
0.00024848313344953633,0.6289037259254434
0.00028987410074370534,0.6185327668022288
0.00033126506803787435,0.6083329307263511
0.00037265603533204335,0.598301393028534
0.00041404700262621236,0.5884353761296939
0.0004912685757466202,0.5704618087372345
0.000568490148867028,0.5530375690824394
0.0006457117219874359,0.5361458660250197
0.0007229332951078437,0.5197704212495439
0.0008001548682282515,0.5038954530400326
0.0008773764413486594,0.4885056619546446
0.0009545980144690672,0.47358621665445993
0.001031819587589475,0.4591227395975987
0.0011349321594588749,0.440496734935047
0.0012380447313282748,0.4226269056815771
0.0013411573031976748,0.4054825502481568
0.0014442698750670748,0.38903421175631303
0.0015473824469364747,0.37325362746230384
0.0016504950188058747,0.35811368293881374
0.0017536075906752747,0.3435883666022044
0.0019392052173880557,0.31891329436814525
0.0021480043947534233,0.2932672609382808
0.0022897947573710317,0.2770390019943003
0.00243158511998864,0.2617096848779904
0.0025733754826062485,0.24722951187180617
0.002715165845223857,0.23355144350427554
0.0028569562078414653,0.22063104383804813
0.0029987465704590737,0.2084263383350523
0.003140536933076682,0.19689767930421773
0.0032823272956942905,0.18600761662247367
0.003424117658311899,0.17572077485596202
0.0035659080209295073,0.1660037379882748
0.0037076983835471157,0.15682494126222712
0.003849488746164724,0.14815456891433795
