Time,O_ppm
6.628977423820273e-13,0.6131207847290029
6.629640321562655e-09,0.6131201287078291
7.291941455976539e-08,0.613113568543045
3.0072195842661637e-07,0.6130910253036863
8.010607279750078e-07,0.6130415148916984
1.7457073089019282e-06,0.6129480494276828
3.4362776262788343e-06,0.6127808162109158
6.417416279876348e-06,0.612486029906566
1.1788407031309878e-05,0.6119552848956545
2.414622253119163e-05,0.6107358738656633
3.650403803107338e-05,0.6095189004877728
4.8861853530955134e-05,0.608304360193806
6.121966903083689e-05,0.6070922482135097
8.341035177943538e-05,0.6049217620190974
0.00010560103452803387,0.6027590636144133
0.00012779171727663236,0.6006041251183423
0.00014998240002523085,0.5984569178258484
0.00017217308277382934,0.5963174134056184
0.00021134964289631106,0.5925589422900989
0.0002505262030187928,0.5888242411499196
0.00028970276314127454,0.5851131591946416
0.0003288793232637563,0.5814255467723131
0.000368055883386238,0.5777612551869226
0.00043786630170497185,0.5712890375178346
0.0005076767200237057,0.5648895736270685
0.0005774871383424395,0.5585620432632936
0.0006472975566611733,0.5523056360670889
0.0007171079749799072,0.5461195512274509
0.0008406890682336405,0.5353386998836577
0.0009642701614873737,0.5247714187674402
0.0011731954741008672,0.5073803590120137
0.0013253975155464658,0.4950762440172032
0.0014775995569920645,0.4830715915814284
0.001629801598437663,0.471359098752296
0.0017820036398832617,0.4599316407095065
0.0019342056813288603,0.44878226856832387
0.0021811068017809146,0.4312699392219553
0.002428007922232969,0.41444360228519417
0.0026749090426850235,0.3982763468816126
0.002921810163137078,0.3827423197533772
0.0031687112835891325,0.36781668269230583
0.003415612404041187,0.3534755741834561
0.0036625135244932414,0.3396960721030966
0.003909414644945296,0.3264561562063988
0.004385959632445088,0.30234987705376515
0.004862504619944879,0.28003211154937113
0.005184661524010585,0.26589039577444895
0.005506818428076291,0.2524666861568536
0.005828975332141996,0.23972449831530254
0.006151132236207702,0.22762920275146215
0.006473289140273408,0.21614792931274682
0.006795446044339113,0.20524948053737055
0.007117602948404819,0.19490424804179304
0.0074397598524705245,0.18508413056064385
0.00776191675653623,0.17576245579518218
0.008084073660601935,0.16691390744407847
0.00840623056466764,0.15851445666435546
0.008728387468733344,0.15054129673258318
0.00905054437279905,0.1429727805713517
0.009372701276864754,0.1357883614327393
