Time,O_ppm
3.1108278554529246e-13,1.3386921016794513
3.11113893823847e-09,1.3386913727355179
3.421941749276772e-08,1.3386840833226514
1.6459526706530612e-07,1.3386535335891918
4.698132042110254e-07,1.3385820174785883
1.0591597279285189e-06,1.338443937501993
2.1221835788658554e-06,1.3381949140323313
3.998704576581137e-06,1.3377554341297235
7.3443595266648475e-06,1.336972242082931
1.4138482874816957e-05,1.335383200754548
2.0932606222969067e-05,1.3337960482704445
2.7726729571121176e-05,1.3322107825486103
3.452085291927328e-05,1.3306274014005013
4.894750363364898e-05,1.3272714859088515
6.337415434802468e-05,1.3239240370015246
7.780080506240039e-05,1.3205850337982017
9.22274557767761e-05,1.317254454413578
0.0001066541064911518,1.313932277140893
0.00013769418233434738,1.3068127382880175
0.00018188778264293423,1.2967427573549342
0.00022608138295152107,1.2867503929859114
0.0002702749832601079,1.2768350444549335
0.00031446858356869476,1.2669961181310168
0.0003586621838772816,1.257233026126394
0.00040285578418586845,1.2475451846981358
0.0004470493844944553,1.2379320139354322
0.0005289560888068454,1.2203108254451498
0.0006108627931192354,1.202940528395109
0.0006927694974316255,1.185817549852205
0.0007746762017440156,1.168938368402679
0.0009364645128664745,1.1363002597105638
0.0010982528239889334,1.1045736888795097
0.0012600411351113923,1.0737331999474722
0.0014218294462338512,1.0437540468529019
0.00158361775735631,1.0146121729298914
0.001745406068478769,0.9862841929488527
0.001907194379601228,0.9587473751931974
0.002068982690723687,0.9319796232096825
0.0023514392758174885,0.8870268111108668
0.0025357761111208243,0.8588660034032286
0.00272011294642416,0.8315995514696519
0.002904449781727496,0.805199044803516
0.003088786617030832,0.7796369768796384
0.0032731234523341677,0.7548867206228875
0.0034574602876375035,0.7309224964697479
0.0036417971229408394,0.7077193415192339
0.00393579904219008,0.6722274979005374
0.00422980096143932,0.6385163385179372
0.004523802880688561,0.6064965179747562
0.004817804799937801,0.5760831752208501
0.0051118067191870415,0.547195711409951
0.005405808638436282,0.5197575729635543
0.005699810557685522,0.49369604534586903
0.005993812476934763,0.46894206063359417
0.006287814396184003,0.4454300163623427
0.006581816315433244,0.42309760236851784
0.006875818234682484,0.40188563501045443
0.0071698201539317245,0.3817378997013597
0.007463822073180965,0.36260100199851997
0.007757823992430205,0.34442422643653975
0.008051825911679446,0.3271594022218531
0.008345827830928687,0.31076077543446967
0.008639829750177928,0.2951848876586033
