Time,O_ppm
4.397431354942773e-13,0.6246093066139219
4.397871098078267e-09,0.624608611046728
4.8372184647505996e-08,0.624601655426514
1.9473181881981474e-07,0.6245785056109432
5.129157339892211e-07,0.6245281811535214
1.111464622363856e-06,0.6244335246936872
2.181219088631316e-06,0.6242643859827768
4.066588204576605e-06,0.6239664021894878
7.461461600180553e-06,0.6234301993406485
1.5231263487889033e-05,0.6222047343798341
2.3001065375597512e-05,0.6209816818074595
3.077086726330599e-05,0.6197610371777177
3.854066915101447e-05,0.6185427958475103
5.258002412067126e-05,0.616347618547386
6.661937909032805e-05,0.6141602460595407
8.065873405998485e-05,0.6119806507487171
9.469808902964164e-05,0.6098088041431361
0.00010873744399929844,0.6076446781361858
0.00013367624175313693,0.6038193872616465
0.0001586150395069754,0.6000182176442138
0.00018355383726081388,0.5962410168926571
0.00020849263501465236,0.5924876337625465
0.00023343143276849084,0.5887579179697893
0.0002777054559941153,0.5821943699663833
0.00032197947921973975,0.575704116111972
0.0003662535024453642,0.5692863364426813
0.00041052752567098867,0.5629402207828625
0.0004548015488966131,0.5566649684049504
0.0005333940008615398,0.5456976318372332
0.0006119864528264664,0.5349467409431979
0.0007449763840341789,0.5172357221790794
0.0008419539971288281,0.5046921250295673
0.0009389316102234773,0.4924532647409338
0.0010359092233181264,0.48051173033282685
0.0011328868364127755,0.4688602907447423
0.0012298644495074246,0.4574918926455373
0.0013884597419833034,0.43949227002291724
0.0015470550344591823,0.42220215390893845
0.0017056503269350612,0.4055935590791297
0.0018642456194109401,0.38963960445303536
0.0020228409118868192,0.37431446850268346
0.0021814362043626983,0.35959334917846325
0.0023400314968385775,0.3454524249931459
0.0024986267893144566,0.33186881583416256
0.0027924371571024956,0.30810276082649257
0.0030862475248905345,0.28604262483970405
0.0032924387017921495,0.27151361513005146
0.003498629878693765,0.25772451885390163
0.0037048210555953804,0.2446376417499901
0.003911012232496996,0.23221720968564544
0.004117203409398611,0.22042926964107717
0.004323394586300227,0.20924159938011266
0.004529585763201842,0.1986236207185375
0.0047357769401034575,0.18854631493605592
0.004941968117005073,0.17898214207145002
0.005148159293906688,0.16990496532684085
0.005354350470808304,0.1612899799731723
0.005560541647709919,0.153113645656521
0.0057667328246115345,0.145353621744975
0.00597292400151315,0.13798870592585905
