Time,O_ppm
4.0479190565752823e-13,0.7363755522153599
4.04832384848094e-09,0.736374848670827
4.452751441423377e-08,0.7363678132703345
1.8614742812849564e-07,0.7363431998551708
4.989882123513511e-07,0.7362888312958797
1.0908347278250479e-06,0.7361859853018364
2.15071382732718e-06,0.7360018444854427
4.019212031263848e-06,0.7356773283063754
7.375114146812367e-06,0.7350948427810048
1.4792206631554913e-05,0.7338090902751453
2.220929911629746e-05,0.7325255876212078
2.9626391601040004e-05,0.7312443311414003
3.704348408578255e-05,0.7299653169905649
5.103724399356319e-05,0.727558304275084
6.503100390134383e-05,0.7251592344284981
7.902476380912446e-05,0.7227680814957828
9.30185237169051e-05,0.7203848186095075
0.00010701228362468573,0.7180094192126113
0.0001329821874006734,0.7136218541410269
0.00017442731560597628,0.706675284154474
0.00021587244381127916,0.6997963756406675
0.000257317572016582,0.6929844665235695
0.00029876270022188487,0.686238903770234
0.0003402078284271877,0.6795590422223247
0.0003816529566324906,0.6729442427182173
0.00042309808483779343,0.666393871582882
0.0004911897908684716,0.6557702563228904
0.0005592814968991498,0.6453161082563729
0.000627373202929828,0.6350287230511485
0.0006954649089605062,0.6249054399867104
0.0008224587387196554,0.6064545521553241
0.0009494525684788047,0.5885487951774727
0.001076446398237954,0.5711720614591242
0.0012034402279971033,0.5543087189270014
0.0013304340577562526,0.5379435965084136
0.001457427887515402,0.5220619713005191
0.0015844217172745513,0.5066495558433789
0.0017114155470337007,0.49169248524987835
0.0018842635345781456,0.47204229587443725
0.0020571115221225907,0.4531780206895577
0.0022299595096670357,0.43506822480181273
0.0024028074972114806,0.4176827288724175
0.0025756554847559255,0.4009925585270297
0.0027485034723003705,0.38496989894300726
0.0029213514598448154,0.3695880498688691
0.003222748513426658,0.344223493968986
0.0035241455670085003,0.32060139596245046
0.0038255426205903425,0.29860204194261797
0.004126939674172185,0.2781139408535218
0.004428336727754027,0.25903326421324424
0.004729733781335869,0.24126332121069247
0.005031130834917711,0.22471406582348671
0.0053325278884995535,0.20930163802806404
0.005633924942081396,0.19494793885694284
0.005935321995663238,0.1815802355810958
0.00623671904924508,0.1691307932564713
