Time,O_ppm
1.157979944972032e-12,0.41228592036830974
1.1580957429665292e-08,0.4122853146552329
1.273789519268685e-07,0.41227925758385453
4.924545538099262e-07,0.4122601620789085
1.2724857073604142e-06,0.41221936500398254
2.7308231851423412e-06,0.4121431020394173
5.331948320196459e-06,0.41200711261274525
9.918487935102577e-06,0.4117674330741373
1.8241425302700278e-05,0.41133285625451377
3.988855709858531e-05,0.41020471249052615
6.153568889447034e-05,0.4090796654047302
8.318282069035537e-05,0.40795770703166306
0.0001048299524862404,0.4068388290679529
0.0001387860138799317,0.4050899260637772
0.00017274207527362298,0.4033485528253518
0.00020669813666731427,0.4016146741055604
0.00024065419806100556,0.39988825589663685
0.0002746102594546968,0.39816926628667737
0.0003085663208483881,0.3964576740624494
0.00034252238224207935,0.3947534477654523
0.0004087278867754838,0.39145171020498976
0.0004749333913088882,0.38817761981046883
0.0005757764695137648,0.38324318835294147
0.0006766195477186415,0.3783715542576214
0.0007774626259235182,0.3735619174126995
0.0009292209350240861,0.36643903448219683
0.001080979244124654,0.35945212422803424
0.001232737553225222,0.35259858812219863
0.00138449586232579,0.3458758799921617
0.0015362541714263578,0.3392815031758886
0.0016880124805269258,0.3328130080052821
0.0018397707896274937,0.32646799084033523
0.0019915290987280614,0.32024409372427143
0.0022604868486395054,0.3095040518545997
0.0025681733088040895,0.2976590682890021
0.0028758597689686736,0.28626800732613616
0.0031835462291332577,0.2753134737969358
0.003491232689297842,0.26477873638692007
0.003798919149462426,0.25464770191577135
0.00410660560962701,0.24490489462853973
0.004414292069791594,0.23553543433107377
0.004721978529956178,0.2265250123039918
0.005029664990120762,0.21785986784857497
0.005507956803857241,0.20504465634650784
0.00598624861759372,0.19298464285171615
0.0064645404313301985,0.18163531455470985
0.006942832245066677,0.1709547834426162
0.007421124058803156,0.16090363300323132
0.007899415872539634,0.151444771258225
0.008377707686276112,0.1425432921349727
0.00885599950001259,0.13416634648488054
0.009334291313749068,0.12628302154532767
0.009812583127485546,0.1188642271144284
0.010290874941222024,0.11188258784427552
0.010769166754958502,0.10531234184030178
0.01124745856869498,0.09912924552660128
0.011725750382431458,0.0933104842665561
0.012204042196167936,0.08783458817132724
