Time,O_ppm
2.256307666449773e-13,0.8009595513885831
2.256533297216418e-09,0.8009587876420808
2.481960996171415e-08,0.8009511502256188
1.0173557273038659e-07,0.8009251153558504
2.7023639394330815e-07,0.800868083351232
5.88071559944419e-07,0.8007605175697291
1.1566199075335066e-06,0.8005681382505028
2.1583213132981538e-06,0.8002293056098179
3.9547542558371925e-06,0.7996220084708514
7.864173716077738e-06,0.7983019929342128
1.1773593176318283e-05,0.7969841565503079
1.5683012636558828e-05,0.7956684959617035
1.9592432096799372e-05,0.7943550076560002
2.7116692060878015e-05,0.7918331034747877
3.464095202495666e-05,0.7893192084778287
4.21652119890353e-05,0.7868132975375373
4.9689471953113944e-05,0.7843153445870467
5.721373191719259e-05,0.7818253238454502
7.148397612770551e-05,0.7771245368964067
9.518360195795634e-05,0.7693799811100009
0.00011888322778820717,0.7617126222345216
0.000142582853618458,0.7541216868952062
0.00016628247944870883,0.7466064127318408
0.00018998210527895967,0.7391660470844054
0.00021368173110921051,0.7317998444975378
0.00023738135693946136,0.7245070659758162
0.000273638216093749,0.7134906345771214
0.0003098950752480366,0.7026417482414057
0.00034615193440232423,0.6919578583467826
0.00038240879355661185,0.6814364554780296
0.0004494095347608981,0.6624127220379906
0.0005164102759651843,0.6439201925906162
0.0005834110171694705,0.6259440349100183
0.0006504117583737567,0.6084698303748538
0.000717412499578043,0.5914835620934998
0.0007844132407823292,0.5749716043795896
0.0008514139819866154,0.558920712260938
0.0009184147231909016,0.5433180108432691
0.0010460855911636033,0.5147827154285582
0.0011261096212681896,0.4976661907489843
0.0012061336513727759,0.4811189572340391
0.0012861576814773622,0.46512207461821015
0.0013661817115819485,0.44965723389450674
0.0014462057416865348,0.43470673987509095
0.001526229771791121,0.4202534875252287
0.0016062538018957074,0.40628093905848267
0.0017342969010664493,0.38488426315698643
0.0018623400002371912,0.3646148318124503
0.0019903830994079334,0.3454132529189162
0.0021184261985786753,0.32722326492999937
0.002246469297749417,0.3099915742653937
0.002374512396920159,0.2936676963271985
0.002502555496090901,0.27820380477901513
0.002630598595261643,0.2635545916595638
0.002758641694432385,0.2496771362108387
0.002886684793603127,0.2365307796917371
0.0030147278927738688,0.22407700569471092
0.0031427709919446107,0.21227932677073474
0.0032708140911153526,0.2011031775791487
0.0033988571902860945,0.19051581389306646
0.0035269002894568365,0.18048621673829887
0.0036549433886275784,0.17098500138987957
