Time,O_ppm
2.654377381250793e-13,0.6718159219971588
2.6546428189889177e-09,0.6718151747354171
2.9198416631496846e-08,0.6718077021734419
1.1560868062633782e-07,0.6717833766699864
3.021365704694359e-07,0.6717308698545297
6.521342390450567e-07,0.6716323580116516
1.2770701820954213e-06,0.6714564967439326
2.3778758272935615e-06,0.6711468344400049
4.3572305389537676e-06,0.6705903910259485
8.81266259557031e-06,0.6693395512035833
1.3268094652186851e-05,0.6680910453862687
1.7723526708803393e-05,0.6668448695023186
2.2178958765419934e-05,0.6656010192973781
3.0393452231037857e-05,0.6633138102687933
3.860794569665578e-05,0.6610344663274526
4.6822439162273706e-05,0.6587629606215009
5.503693262789163e-05,0.656499265424774
6.325142609350955e-05,0.6542433533500818
7.813753849170403e-05,0.6501749876830203
0.0001010308016825124,0.6439676169275541
0.00012392406487332077,0.6378195425615394
0.00014681732806412913,0.6317301958615155
0.00016971059125493748,0.6256990155642116
0.00019260385444574583,0.6197254468495084
0.00021549711763655418,0.6138089399292391
0.00023839038082736254,0.6079489497027898
0.0002788903536716324,0.5977189395942718
0.0003193903265159023,0.5876611681791659
0.00035989029936017215,0.5777727343998689
0.000400390272204442,0.5680507865316137
0.0004757343820855387,0.5503979557623936
0.0005510784919666354,0.5332940253520553
0.0006264226018477321,0.5167219256735771
0.0007017667117288288,0.500665117499509
0.0007771108216099255,0.48510757492284945
0.0008524549314910222,0.47003377027699195
0.0009277990413721189,0.45542865923687587
0.0010031431512532156,0.44127766579365835
0.0011030428262783442,0.4231908479348379
0.0012029425013034727,0.40584587429292723
0.0013028421763286013,0.38921231502694303
0.0014027418513537298,0.37326098665833246
0.0015026415263788583,0.3579639010295834
0.0016025412014039869,0.3432942189161682
0.0017024408764291154,0.329226203966796
0.0018832170209682677,0.30521952580422335
0.0020658718865478195,0.28274236944856623
0.0022000884307352836,0.2672890037992205
0.0023343049749227477,0.2526810870263716
0.002468521519110212,0.238872362247253
0.002739803900923067,0.21322549720241243
0.002888006979625758,0.20039859159268558
0.003036210058328449,0.1883442985390165
0.00318441313703114,0.177016083374952
0.003332616215733831,0.16637021236115693
0.003480819294436522,0.15636558097667172
0.003629022373139213,0.14696355997273824
