Time,OH_ppm,Relative_Uncertainty,W
2.2204460492503102e-14,5.838617271714549e-19,0.25,1e-10
2.22066809385524e-10,5.83894078664673e-11,0.25,1e-10
2.4425128586358398e-09,4.533353564899311e-09,0.25,1e-10
4.66295890788615e-09,1.4194841329958501e-08,0.25,1e-10
8.34783548771011e-09,4.2856484241702697e-08,0.25,1e-10
1.4575617285595602e-08,1.27550418314401e-07,0.25,1e-10
2.53694417555819e-08,3.82489468763629e-07,0.25,1e-10
4.37225259698118e-08,1.13024721723258e-06,0.25,1e-10
6.20756101840416e-08,2.27254612890192e-06,0.25,1e-10
8.04286943982714e-08,3.8076365220094397e-06,0.25,1e-10
9.878177861250119e-08,5.7335167664347704e-06,0.25,1e-10
1.4242093041243597e-07,1.18669305710901e-05,0.25,1e-10
1.86060082212371e-07,2.01659054870876e-05,0.25,1e-10
2.29699234012306e-07,3.0596958278848807e-05,0.25,1e-10
2.73338385812241e-07,4.31222526023981e-05,0.25,1e-10
3.16977537612175e-07,5.770191967731329e-05,0.25,1e-10
3.6061668941210997e-07,7.429488106172009e-05,0.25,1e-10
4.29753843944785e-07,0.000104601415187,0.25,1e-10
4.988909984774611e-07,0.00013968568296399999,0.25,1e-10
5.680281530101361e-07,0.000179375391915,0.25,1e-10
6.371653075428111e-07,0.000223497563077,0.25,1e-10
7.529137110932309e-07,0.00030682044599599997,0.25,1e-10
8.68662114643652e-07,0.000401301112943,0.25,1e-10
9.844105181940719e-07,0.000506181797917,0.25,1e-10
1.1001589217444901e-06,0.0006207443304550001,0.25,1e-10
1.21590732529491e-06,0.000744314209221,0.25,1e-10
1.33165572884533e-06,0.0008762614954310001,0.25,1e-10
1.44740413239575e-06,0.00101600100882,0.25,1e-10
1.6455680049894801e-06,0.0012717970993800002,0.25,1e-10
1.84373187758321e-06,0.001546448283582,0.25,1e-10
2.04189575017694e-06,0.0018378866011529997,0.25,1e-10
2.2400596227706698e-06,0.002144362320452,0.25,1e-10
2.43822349536439e-06,0.0024644048577520004,0.25,1e-10
2.63638736795812e-06,0.002796786449927,0.25,1e-10
2.83455124055185e-06,0.003140491100434,0.25,1e-10
3.03271511314558e-06,0.003494686401461,0.25,1e-10
3.23087898573931e-06,0.003858696239119,0.25,1e-10
3.42904285833303e-06,0.0042319753483240005,0.25,1e-10
3.62720673092676e-06,0.004614087672252,0.25,1e-10
3.82537060352049e-06,0.005004688833904001,0.25,1e-10
4.02353447611422e-06,0.005403511421749,0.25,1e-10
4.22169834870795e-06,0.005810351980698,0.25,1e-10
4.41986222130168e-06,0.006225059666983001,0.25,1e-10
4.6180260938954e-06,0.006647526902776,0.25,1e-10
4.8161899664891285e-06,0.0070776819002919995,0.25,1e-10
5.11609329907377e-06,0.007743218463918,0.25,1e-10
5.41599663165841e-06,0.008426229009303,0.25,1e-10
5.71589996424304e-06,0.009126763313053001,0.25,1e-10
6.01580329682768e-06,0.009844942571834,0.25,1e-10
6.31570662941232e-06,0.010580943103191,0.25,1e-10
6.615609961996959e-06,0.011334982658411001,0.25,1e-10
6.91551329458159e-06,0.012107309628868999,0.25,1e-10
