Time,OH_ppm,Relative_Uncertainty,W
2.2204460492503102e-14,2.12769945847662e-18,0.25,1e-10
2.22066809385524e-10,2.12817857111945e-10,0.25,1e-10
2.4425128586358398e-09,1.6537874059253702e-08,0.25,1e-10
4.66295890788615e-09,5.18042530371326e-08,0.25,1e-10
6.88340495713646e-09,1.07604315412306e-07,0.25,1e-10
9.10385100638678e-09,1.8447755357389697e-07,0.25,1e-10
1.2955258912386102e-08,3.68353413964006e-07,0.25,1e-10
1.96297191809614e-08,8.39052786537783e-07,0.25,1e-10
2.981555144926641e-08,1.92880712265298e-06,0.25,1e-10
4.00013837175713e-08,3.4664277991655997e-06,0.25,1e-10
5.01872159858762e-08,5.450236251721799e-06,0.25,1e-10
6.73365210265357e-08,9.791382335311819e-06,0.25,1e-10
8.44858260671952e-08,1.53776434669593e-05,0.25,1e-10
1.01635131107855e-07,2.21932020455376e-05,0.25,1e-10
1.1878443614851401e-07,3.0220125908443104e-05,0.25,1e-10
1.47646100636692e-07,4.6410732211331895e-05,0.25,1e-10
1.76507765124869e-07,6.58850619235726e-05,0.25,1e-10
2.0536942961304702e-07,8.85473445415292e-05,0.25,1e-10
2.3423109410122398e-07,0.000114299858938,0.25,1e-10
2.63092758589402e-07,0.000143044130968,0.25,1e-10
2.9195442307758003e-07,0.000174681783074,0.25,1e-10
3.4025585800409605e-07,0.00023383549044700002,0.25,1e-10
3.885572929306129e-07,0.000300371407658,0.25,1e-10
4.36858727857129e-07,0.00037385449477800016,0.25,1e-10
4.85160162783646e-07,0.000453868760194,0.25,1e-10
5.33461597710162e-07,0.000540020250925,0.25,1e-10
5.81763032636679e-07,0.000631938328548,0.25,1e-10
6.30064467563195e-07,0.0007292760940599999,0.25,1e-10
6.78365902489712e-07,0.000831710442073,0.25,1e-10
7.266673374162291e-07,0.000938941852405,0.25,1e-10
8.24583556738421e-07,0.001169923040911,0.25,1e-10
9.22499776060614e-07,0.0014174728919120001,0.25,1e-10
1.02041599538281e-06,0.0016799034240910001,0.25,1e-10
