Time,OH_ppm,Relative_Uncertainty,W
2.2204460492503102e-14,7.284313603790298e-19,0.25,1e-10
2.22066809385524e-10,7.284433600328029e-11,0.25,1e-10
2.4425128586358398e-09,5.65437052042516e-09,0.25,1e-10
4.66295890788615e-09,1.77030245312883e-08,0.25,1e-10
8.14836526712178e-09,5.0971302227806696e-08,0.25,1e-10
1.39440188726452e-08,1.45624952045984e-07,0.25,1e-10
2.3955395541272002e-08,4.2500428738968295e-07,0.25,1e-10
4.04001105375078e-08,1.20125410757375e-06,0.25,1e-10
5.68448255337435e-08,2.37001674256282e-06,0.25,1e-10
7.32895405299793e-08,3.92854417829225e-06,0.25,1e-10
8.97342555262151e-08,5.8738101963224025e-06,0.25,1e-10
1.28557432367381e-07,1.1978780812942099e-05,0.25,1e-10
1.67380609208547e-07,2.01773372566258e-05,0.25,1e-10
2.0620378604971303e-07,3.0423767856218398e-05,0.25,1e-10
2.45026962890879e-07,4.26676117910851e-05,0.25,1e-10
2.83850139732044e-07,5.685686650642529e-05,0.25,1e-10
3.2267331657321e-07,7.2938997016374e-05,0.25,1e-10
3.8255871369594397e-07,0.00010133555292,0.25,1e-10
4.4244411081867705e-07,0.00013391673858600001,0.25,1e-10
5.023295079414099e-07,0.00017049023392200002,0.25,1e-10
5.62214905064144e-07,0.000210866883357,0.25,1e-10
6.61926801620395e-07,0.00028603802007700003,0.25,1e-10
7.61638698176646e-07,0.00037043169289899995,0.25,1e-10
8.61350594732897e-07,0.00046328548188499997,0.25,1e-10
9.61062491289149e-07,0.000563894911537,0.25,1e-10
1.0607743878454e-06,0.000671614572819,0.25,1e-10
1.16048628440165e-06,0.000785856348753,0.25,1e-10
1.2601981809578998e-06,0.000906087050334,0.25,1e-10
1.4295026840272e-06,0.001122613763848,0.25,1e-10
1.5988071870965e-06,0.001353004266375,0.25,1e-10
1.7681116901658e-06,0.001595588526452,0.25,1e-10
1.9374161932351e-06,0.001849007627068,0.25,1e-10
2.1067206963043997e-06,0.002112160650814,0.25,1e-10
2.2760251993737003e-06,0.0023841633085179997,0.25,1e-10
2.4453297024429907e-06,0.002664314866377001,0.25,1e-10
2.61463420551229e-06,0.0029520674372090004,0.25,1e-10
2.7839387085815897e-06,0.0032469968325429996,0.25,1e-10
2.95324321165089e-06,0.0035487777010780007,0.25,1e-10
3.12254771472019e-06,0.0038571644332159997,0.25,1e-10
3.29185221778949e-06,0.004171976534558,0.25,1e-10
3.46115672085879e-06,0.004493086392948,0.25,1e-10
3.71623753003476e-06,0.004988597143229999,0.25,1e-10
3.97131833921072e-06,0.005498063259261,0.25,1e-10
4.22639914838669e-06,0.006021450858325,0.25,1e-10
4.481479957562661e-06,0.006558815020234,0.25,1e-10
4.7365607667386295e-06,0.007110277635096998,0.25,1e-10
4.991641575914599e-06,0.007676008635361998,0.25,1e-10
5.24672238509057e-06,0.008256211055808002,0.25,1e-10
5.50180319426653e-06,0.00885111177538,0.25,1e-10
5.7568840034425014e-06,0.009460956682565,0.25,1e-10
6.01196481261847e-06,0.01008600743857,0.25,1e-10
6.4204090675229695e-06,0.011119218138681001,0.25,1e-10
7.10069191777104e-06,0.012931424463308,0.25,1e-10
7.5759773862037e-06,0.014267904572882,0.25,1e-10
8.05126285463636e-06,0.015664641144504,0.25,1e-10
8.52654832306902e-06,0.017123818861504,0.25,1e-10
9.00183379150168e-06,0.018647709165353,0.25,1e-10
9.47711925993434e-06,0.020238666823513,0.25,1e-10
9.95240472836701e-06,0.021899139229168998,0.25,1e-10
1.0427690196799699e-05,0.023631675149794997,0.25,1e-10
1.0902975665232301e-05,0.025438926222738998,0.25,1e-10
1.1378261133665e-05,0.027323646833267004,0.25,1e-10
1.1853546602097699e-05,0.029288698060223,0.25,1e-10
1.2328832070530301e-05,0.031337054086847,0.25,1e-10
1.30691850629029e-05,0.034701074922771004,0.25,1e-10
1.3809538055275501e-05,0.038287047442293,0.25,1e-10
1.4549891047648002e-05,0.042108008916647996,0.25,1e-10
1.52902440400206e-05,0.04617779755333999,0.25,1e-10
1.60305970323932e-05,0.05051110285353701,0.25,1e-10
1.6770950024765694e-05,0.05512351865485599,0.25,1e-10
1.75113030171383e-05,0.06003159668291098,0.25,1e-10
1.82516560095109e-05,0.065252902796644,0.25,1e-10
1.89920090018834e-05,0.070806078200144,0.25,1e-10
1.9732361994256e-05,0.07671090511897401,0.25,1e-10
2.04727149866286e-05,0.082988375692836,0.25,1e-10
2.1213067979001106e-05,0.089660764369298,0.25,1e-10
2.19534209713737e-05,0.09675170493999699,0.25,1e-10
2.26937739637463e-05,0.10428627266231,0.25,1e-10
2.34341269561188e-05,0.112291071242888,0.25,1e-10
2.4174479948491397e-05,0.120794324744465,0.25,1e-10
2.491483294086401e-05,0.12982597497044698,0.25,1e-10
2.56551859332365e-05,0.139417784847678,0.25,1e-10
2.63955389256091e-05,0.149603448044932,0.25,1e-10
2.71358919179817e-05,0.160418705045495,0.25,1e-10
2.7876244910354304e-05,0.17190146609581694,0.25,1e-10
2.86165979027268e-05,0.18409194148350694,0.25,1e-10
2.9356950895099397e-05,0.197032779629246,0.25,1e-10
3.0097303887471996e-05,0.210769213409876,0.25,1e-10
3.08376568798445e-05,0.2253492150609229,0.25,1e-10
3.15780098722171e-05,0.2408236602335469,0.25,1e-10
3.23183628645897e-05,0.25724650180541103,0.25,1e-10
3.30587158569622e-05,0.274674953960805,0.25,1e-10
3.37990688493348e-05,0.293169687069451,0.25,1e-10
3.4539421841707394e-05,0.312795033991756,0.25,1e-10
3.52797748340799e-05,0.333619208492355,0.25,1e-10
3.6020127826452505e-05,0.35571453643889706,0.25,1e-10
3.6760480818825104e-05,0.3791577004762621,0.25,1e-10
3.75008338111976e-05,0.4040299989215769,0.25,1e-10
3.82411868035702e-05,0.430417619679315,0.25,1e-10
3.89815397959427e-05,0.458411930005074,0.25,1e-10
3.97218927883153e-05,0.48810978297379903,0.25,1e-10
4.0462245780687896e-05,0.5196138415519811,0.25,1e-10
4.12025987730604e-05,0.5530329212232329,0.25,1e-10
4.1942951765433e-05,0.588482352158944,0.25,1e-10
4.268330475780561e-05,0.6260843620008311,0.25,1e-10
4.34236577501781e-05,0.665968480155849,0.25,1e-10
4.41640107425507e-05,0.7082719650037479,0.25,1e-10
4.49043637349233e-05,0.7531402550723609,0.25,1e-10
4.56447167272958e-05,0.800727445261781,0.25,1e-10
4.63850697196684e-05,0.8511967894446171,0.25,1e-10
4.7125422712040996e-05,0.90472123083739,0.25,1e-10
4.78657757044135e-05,0.961483961456432,0.25,1e-10
4.86061286967861e-05,1.02167901198152,0.25,1e-10
4.934648168915871e-05,1.08551187346758,0.25,1e-10
5.00868346815312e-05,1.15320015241773,0.25,1e-10
5.0827187673903795e-05,1.2249742607248602,0.25,1e-10
5.15675406662764e-05,1.30107814199329,0.25,1e-10
5.23078936586489e-05,1.3817700358029,0.25,1e-10
5.3048246651021504e-05,1.46732328152322,0.25,1e-10
5.37885996433941e-05,1.55802716329197,0.25,1e-10
5.45289526357666e-05,1.6541877977658799,0.25,1e-10
5.5269305628139207e-05,1.7561290662564701,0.25,1e-10
5.600965862051179e-05,1.86419359286518,0.25,1e-10
5.67500116128843e-05,1.9787437702097,0.25,1e-10
5.7490364605256895e-05,2.10016283430446,0.25,1e-10
5.823071759762939e-05,2.2288559900030402,0.25,1e-10
5.8971070590002e-05,2.3652515886220096,0.25,1e-10
5.97114235823746e-05,2.5098023590511405,0.25,1e-10
6.045177657474711e-05,2.662986693218,0.25,1e-10
